INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
10111030	1	1	11	30	4	152	1	-1	-1	Nhß Lai Hài	77	Hài cüa Nhß Lai Ph§t T± th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	1910	1910	209	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	97	-1	-1	-1	Shoes1_7	Hài	2139	2000	0
10111031	1	1	11	31	4	152	1	-1	-1	Long Næ Hài	77	Hài cüa Ðông Vñc Long Næ th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	1910	1910	209	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	97	-1	-1	-1	Shoes1_7	Hài	2140	2000	0
10111032	1	1	11	32	4	152	1	-1	-1	Thánh Vû Hài	77	Hài cüa Thánh Vû Chân Quân th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	1910	1910	209	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	97	-1	-1	-1	Shoes1_7	Hài	2141	2000	0
10111033	1	1	11	33	4	152	1	-1	-1	Ða Ma Hài	77	Hài cüa ÐÕt Ma T± Sß th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	1910	1910	209	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	97	-1	-1	-1	Shoes1_7	Hài	2142	2000	0
10111034	1	1	11	34	4	152	1	-1	-1	La Hán Hài	77	Hài cüa Hàng Long La Hán th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p.	1910	1910	209	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	97	-1	-1	-1	Shoes1_7	Hài	2143	2000	0
10111035	1	1	11	35	4	152	1	-1	-1	Thích Ma Ngoa	77	Hài H°ng Bào Thích Ma th¤t lÕc thª gian, kinh vån hµ th¬, ðao thß½ng b¤t nh§p	1910	1910	209	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	97	-1	97	-1	-1	-1	Shoes1_7	Hài	2144	2000	0
10111036	1	1	11	36	4	378	1	-1	-1	Phù Vân Ngoa	82	Không biªt ðßþc làm ra t× v§t ch¤t gì, trên có phù vân thiên trßþng, danh ðµng thiên hÕ.	2310	2310	215	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	103	-1	103	-1	-1	-1	Shoes4_6	Hài	2145	2000	0
10111037	1	1	11	37	4	378	1	-1	-1	Thân Hành Ngoa	82	Không biªt ðßþc làm ra t× v§t ch¤t gì, trên có long tß¶ng vÕn lý, danh ðµng thiên hÕ.	2310	2310	215	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	103	-1	103	-1	-1	-1	Shoes4_6	Hài	2146	2000	0
10111038	1	1	11	38	4	378	1	-1	-1	ÐÕp Nguy®t Ngoa	82	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó ÐÕi bàng tri¬n cánh, uy ch¤n thiên hÕ.	2310	2310	215	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	103	-1	103	-1	-1	-1	Shoes4_6	Hài	2147	2000	0
10111039	1	1	11	39	4	378	1	-1	-1	Truy Nguy®t Ngoa	82	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó Phøng hoàng truy nh§t, uy ch¤n thiên hÕ.	2310	2310	215	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	103	-1	103	-1	-1	-1	Shoes4_6	Hài	2148	2000	0
10111040	1	1	11	40	4	378	1	-1	-1	Tøc Nguy®t Ngoa	82	Không biªt ðßþc chª tÕo b¢ng v§t ch¤t gì, trên ðó Thanh uyên trøc nh§t, uy ch¤n thiên hÕ.	2310	2310	215	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	103	-1	103	-1	-1	-1	Shoes4_6	Hài	2149	2000	0
10111041	1	1	11	41	4	378	1	-1	-1	Chu Tß¾c Ngoa	87	Ngoa màu h°ng, ðßþc bäo v® b·i Chu Tß¾c · phía Nam, vÕn v§t b¤t xâm, pháp lñc vô biên.	2660	2660	221	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	109	-1	109	-1	-1	-1	Shoes4_6	Hài	2150	2000	0
10111042	1	1	11	42	4	378	1	-1	-1	Huy«n Vû Ngoa	87	Ngoa màu ðen, ðßþc v® b·i Huy«n Vû · phía B¡c, vÕn v§t b¤t xâm, pháp lñc vô biên.	2660	2660	221	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	109	-1	109	-1	-1	-1	Shoes4_6	Hài	2151	2000	0
10111043	1	1	11	43	4	378	1	-1	-1	BÕch H± Ngoa	87	Ngoa màu tr¡ng, ðßþc v® b·i BÕch H± phía Tây, vÕn v§t b¤t xâm, pháp lñc vô biên.	2660	2660	221	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	109	-1	109	-1	-1	-1	Shoes4_6	Hài	2152	2000	0
10111044	1	1	11	44	4	378	1	-1	-1	Thanh Long Ngoa	87	Ngoa màu xanh, ðßþc v® b·i Thanh Long · phía Ðông, vÕn v§t b¤t xâm, pháp lñc vô biên.	2660	2660	221	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	109	-1	109	-1	-1	-1	Shoes4_6	Hài	2153	2000	0
10111045	1	1	11	45	4	419	1	-1	-1	Thánh Linh Chiªn Ngoa	92	Làm t× ðá ngû s¡c mà Næ Oa dùng ð¬ vá tr¶i, h¤p thø tinh hoa m£t trång m£t tr¶i, ngu°n lñc linh thiêng vô biên.	3240	3240	227	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	115	-1	115	-1	-1	-1	Shoes4_11	Hài	2154	2000	0
10111046	1	1	11	46	4	419	1	-1	-1	U Minh Ma Ngoa	92	Ðªn t× âm phü, ðßþc luy®n b·i lØa âm phü mà thành, oán khí ð§m ð£c, ma lñc mÕnh m¨.	3240	3240	227	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	115	-1	115	-1	-1	-1	Shoes4_11	Hài	2155	2000	0
10111047	1	1	11	47	4	419	1	-1	-1	Lân Mân Ngoa	92	V§t ph¦m ðßþc Ph§t gia quý tr÷ng nh¤t, có th¬ cäm Ñng lçn nhau v¾i ngß¶i sØ døng.	3240	3240	227	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	115	-1	115	-1	-1	-1	Shoes4_11	Hài	2156	2000	0
10111048	1	1	11	48	4	419	1	-1	-1	Nghê Vân Vû Ngoa	97	Nghe nói CØu Thiên Huy«n Næ sØ døng khi múa c¥u phúc, là cñc ph¦m có th¬ g£p nhßng không th¬ c¥u.	3640	3640	234	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	121	-1	121	-1	-1	-1	Shoes4_11	Hài	2157	2000	0
10111049	1	1	11	49	4	419	1	-1	-1	CØu Bäo Thiên Ngoa	97	Trên ðó có CØu Bäo Hoa Vån, ch¸u sñ ngßng luy®n cüa thiên ð¸a tinh hoa, sÑc mÕnh d¸ thß¶ng.	3640	3640	234	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	121	-1	121	-1	-1	-1	Shoes4_11	Hài	2158	2000	0
10111050	1	1	11	50	4	419	1	-1	-1	Qui Nguyên Th¥n Ngoa	97	C± v§t thßþng c±, ðßþc sinh ra t× khi tr¶i ð¤t còn h²n ðµn, có tác døng ngßng th¥n quy nguyên, kh·i tØ h°i sinh.	3640	3640	234	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	121	-1	121	-1	-1	-1	Shoes4_11	Hài	2159	2000	0
10111100	1	1	11	100	4	48	1	-1	-1	Phá Tri«n Cß¾c	1	Tân thü Phòng Cø, không có gì giá tr¸. (Hæu Ki®n Ði¬m Kích có th¬ trang b¸)	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	3	-1	-1	-1	Shoes4_11	Hài	17	2000	0
10112000	1	1	12	0	3	65	1	-1	-1	Lý Thü	1	Lúc ban ð¥u C¤p Phòng Cø, tùy ý có th¬ th¤y ðßþc, bình thß¶ng ðªn cñc ði¬m. (Hæu Ki®n Ði¬m Kích có th¬ trang b¸)	20	20	114	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	7	-1	-1	-1	Cuff1_1	Hµ Uy¬n	8	2000	0
10112001	1	1	12	1	3	65	1	-1	-1	Väi thô Hµ Uy­n	6	Väi thô T¯ Ðích Hµ Uy­n, thích hþp m¾i vào giang h° Giä sØ døng.	70	70	120	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	15	-1	-1	-1	Cuff1_1	Hµ Uy¬n	2160	2000	0
10112002	1	1	12	2	3	303	1	-1	-1	Väi b¯ Hµ Uy­n	6	Väi b¯ T¯ Ðích Hµ Uy­n, thích hþp m¾i vào giang h° Giä sØ døng.	70	70	120	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	15	-1	-1	-1	Cuff1_1	Hµ Uy¬n	2161	2000	0
10112003	1	1	12	3	3	303	1	-1	-1	Miên B¯ Hµ Uy¬n	6	Hµ uy¬n ðßþc làm t× väi bông, thích cho ngß¶i m¾i gia nh§p giang h° sØ døng.	70	70	120	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	15	-1	-1	-1	Cuff1_1	Hµ Uy¬n	2162	2000	0
10112004	1	1	12	4	3	68	1	-1	-1	Sa Nhung Hµ Uy¬n	16	Hµ uy¬n ðßþc làm b¢ng väi nhung, tinh xäo vô cùng, hoa mÛ d­ ch¸u	121	121	132	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	30	-1	-1	-1	Cuff1_5	Hµ Uy¬n	2163	2000	0
10112005	1	1	12	5	3	68	1	-1	-1	Quyên Ti Hµ Uy­n	16	Quyên Ti T¯ Ðích Hµ Uy­n, tinh xäo vô cùng, hoa mÛ thoäi mái.	121	121	132	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	30	-1	-1	-1	Cuff1_5	Hµ Uy¬n	2164	2000	0
10112006	1	1	12	6	3	312	1	-1	-1	C¦m BÕch Hµ Uy¬n	26	Hµ uy¬n ðßþc làm b¢ng g¤m, mÛ luân mÛ hoán, ði¬n nhã hoa quý.	221	221	145	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	45	-1	-1	-1	Cuff1_9	Hµ Uy¬n	2165	2000	0
10112007	1	1	12	7	3	321	1	-1	-1	T½ løa Hµ Uy­n	26	T½ løa T¯ Ðích Hµ Uy­n, xa hoa, thanh l¸ch ð©p ð¨ quý giá.	221	221	145	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	45	-1	-1	-1	Cuff1_9	Hµ Uy¬n	2166	2000	0
10112008	1	1	12	8	3	312	1	-1	-1	Lång La Hµ Uy¬n	26	Hµ uy¬n làm b¢ng Lång la, mÛ luân mÛ hoán, thoäi mái phóng khoáng.	221	221	145	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	45	-1	-1	-1	Cuff1_9	Hµ Uy¬n	2167	2000	0
10112009	1	1	12	9	3	190	1	-1	-1	Lang Nha Hµ Uy­n	36	Tß½ng Hæu Lang Nha Ðích Hµ Uy­n, m¾i lµ ðß¶ng kiªm, ch¡c ch¡n hæu lñc.	399	399	157	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	60	-1	-1	-1	Cuff1_14	Hµ Uy¬n	2168	2000	0
10112010	1	1	12	10	3	209	1	-1	-1	Móng vu¯t sói Hµ Uy­n	36	Tß½ng Hæu móng vu¯t sói Ðích Hµ Uy­n, m¾i lµ ðß¶ng kiªm, ch¡c ch¡n hæu lñc.	399	399	157	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	60	-1	-1	-1	Cuff1_14	Hµ Uy¬n	2169	2000	0
10112011	1	1	12	11	3	190	1	-1	-1	Lang Bì Hµ Uy¬n	36	Hµ uy¬n làm b¢ng da sói, s½ lµ phong mãng, ch¡c ch¡n vô cùng.	399	399	157	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	60	-1	-1	-1	Cuff1_14	Hµ Uy¬n	2170	2000	0
10112012	1	1	12	12	3	317	1	-1	-1	Rång nanh Hµ Uy­n	46	Tß½ng Hæu rång nanh Ðích Hµ Uy­n, bµc lµ tài nång, khí phách mß¶i ph¥n.	666	666	170	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	75	-1	75	-1	-1	-1	Cuff2_2	Hµ Uy¬n	2171	2000	0
10112013	1	1	12	13	3	317	1	-1	-1	H± Träo Hµ Uy­n	46	Tß½ng Hæu H± Träo Ðích Hµ Uy­n, bµc lµ tài nång, khí phách mß¶i ph¥n.	666	666	170	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	75	-1	75	-1	-1	-1	Cuff2_2	Hµ Uy¬n	2172	2000	0
10112014	1	1	12	14	3	317	1	-1	-1	H± Bì Hµ Uy¬n	46	Hµ uy¬n làm b¢ng da h±, s½ lµ phong mãng, ng§p tràn bá khí.	666	666	170	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	75	-1	75	-1	-1	-1	Cuff2_2	Hµ Uy¬n	2173	2000	0
10112015	1	1	12	15	3	310	1	-1	-1	Giao long Hµ Uy­n	56	Làm t× da thu°ng lu°ng và sþi t½ bÕc, cäm giác m«m mÕi khi tiªp xúc, có khä nång phòng ngñ r¤t t¯t.	1010	1010	182	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	90	-1	-1	-1	Cuff2_5	Hµ Uy¬n	2174	2000	0
10112016	1	1	12	16	3	310	1	-1	-1	Ô Tàm Hµ Uy­n	56	Làm t× t½ t¢m ðen và sþi t½ bÕc, cäm giác m«m mÕi khi tiªp xúc, có khä nång phòng ngñ r¤t t¯t.	1010	1010	182	3	0	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	90	-1	90	-1	-1	-1	Cuff2_5	Hµ Uy¬n	2175	2000	0
