INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	INT
616	偃师护法.obj	1	2	1	0.15	182	183	184	606
617	棚民.obj	1	2	1	0.15	182	183	184	393
618	鳄鱼帮杀手.obj	1	2	1	0.15	182	183	184	880
619	芦苇草人.obj	1	2	1	0.15	182	183	184	620
620	榆木傀儡.obj	1	2	1	0.15	182	183	184	776
621	枯木明王.obj	1	2	1	0.15	182	183	184	432
622	梵火明王.obj	1	2	1	0.15	182	183	184	432
623	裂金明王.obj	1	2	1	0.15	182	183	184	432
624	腐水明王.obj	1	2	1	0.15	182	183	184	432
625	红色怪兽.obj	1	2	1	0.15	182	183	184	382
626	绿色怪兽.obj	1	2	1	0.15	182	183	184	382
627	紫色怪兽.obj	1	2	1	0.15	182	183	184	382
628	遗弃木人1.obj	1	2	1	0.15	182	183	184	776
629	遗弃木人2.obj	1	2	1	0.15	182	183	184	776
630	遗弃木人3.obj	1	2	1	0.15	182	183	184	776
631	遗弃木人4.obj	1	2	1	0.15	182	183	184	776
632	秦家寨探子1.obj	1	2	1	0.15	182	183	184	612
633	秦家寨探子2.obj	1	2	1	0.15	182	183	184	612
634	秦家寨探子3.obj	1	2	1	0.15	182	183	184	612
635	秦家寨探子4.obj	1	2	1	0.15	182	183	184	612
636	高山白猿1.obj	1	2	1	0.15	182	183	184	873
637	高山白猿2.obj	1	2	1	0.15	182	183	184	873
638	高山白猿3.obj	1	2	1	0.15	182	183	184	873
639	高山白猿4.obj	1	2	1	0.15	182	183	184	873
640	镜湖花妖1.obj	1	2	1	0.15	182	183	184	806
641	镜湖花妖2.obj	1	2	1	0.15	182	183	184	806
642	镜湖花妖3.obj	1	2	1	0.15	182	183	184	806
643	镜湖花妖4.obj	1	2	1	0.15	182	183	184	806
644	高山白猿5.obj	1	2	1	0.15	182	183	184	873
645	高山白猿6.obj	1	2	1	0.15	182	183	184	873
646	高山白猿7.obj	1	2	1	0.15	182	183	184	873
647	高山白猿8.obj	1	2	1	0.15	182	183	184	873
648	山蛛1.obj	1	2	1	0.15	182	183	184	633
649	山蛛2.obj	1	2	1	0.15	182	183	184	633
650	山蛛3.obj	1	2	1	0.15	182	183	184	633
651	山蛛4.obj	1	2	1	0.15	182	183	184	633
652	遗弃木人1.obj	1	2	1	0.15	182	183	184	776
653	遗弃木人2.obj	1	2	1	0.15	182	183	184	776
654	遗弃木人3.obj	1	2	1	0.15	182	183	184	776
655	遗弃木人4.obj	1	2	1	0.15	182	183	184	776
656	雪人1.obj	1	2	1	0.15	182	183	184	501
657	雪人2.obj	1	2	1	0.15	182	183	184	501
658	雪人3.obj	1	2	1	0.15	182	183	184	501
659	雪人4.obj	1	2	1	0.15	182	183	184	577
660	花岗石人1.obj	1	2	1	0.15	182	183	184	663
661	花岗石人2.obj	1	2	1	0.15	182	183	184	663
662	花岗石人3.obj	1	2	1	0.15	182	183	184	663
663	花岗石人4.obj	1	2	1	0.15	182	183	184	663
664	蛤蟆首领.obj	1	2	1	0.15	182	183	184	701
665	木人巷小首领.obj	1	2	1	0.15	182	183	184	413
666	人类首领2.obj	1	2	1	0.15	182	183	184	138
667	人类首领.obj	1	2	1	0.15	182	183	184	137
668	野外首领.obj	1	2	1	0.15	182	183	184	790
669	野外小首领.obj	1	2	1	0.15	182	183	184	789
670	野猪首领.obj	1	2	1	0.15	182	183	184	791
671	矮花妖.obj	1	2	1	0.15	182	183	184	604
672	白帝.obj	1	2	1	0.15	182	183	184	578
673	赤帝.obj	1	2	1	0.15	182	183	184	738
674	毒丝蜘蛛王.obj	1	2	1	0.15	182	183	184	451
675	驳马.obj	1	2	1	0.15	182	183	184	834
676	副本9层蝙蝠.obj	1	2	1	0.15	182	183	184	170
677	副本9层鬼魂.obj	1	2	1	0.15	182	183	184	171
678	火狻猊.obj	1	2	1	0.15	182	183	184	479
679	泥浆武士.obj	1	2	1	0.15	182	183	184	464
680	死亡嫔妃.obj	1	2	1	0.15	182	183	184	443
681	幽灵.obj	1	2	1.6	0.15	182	183	184	374
682	缩小白帝.obj	1	2	0.6	0.15	182	183	184	578
683	缩小赤帝.obj	1	2	0.6	0.15	182	183	184	738
684	缩小毒丝蜘蛛王.obj	1	2	0.6	0.15	182	183	184	451
685	冰boos.obj	1	2	1	0.15	182	183	184	155
686	冰boos猛将.obj	1	2	1	0.15	182	183	184	156
687	火boos.obj	1	2	1	0.15	182	183	184	477
688	火boos四足.obj	1	2	1	0.15	182	183	184	478
689	玄boos六臂.obj	1	2	1	0.15	182	183	184	503
690	玄boss猛将.obj	1	2	1	0.15	182	183	184	505
691	玄boos.obj	1	2	1	0.15	182	183	184	502
692	boos六爪.obj	1	2	1	0.15	182	183	184	0
693	毒boos.obj	1	2	1	0.15	182	183	184	449
694	毒boos四足.obj	1	2	1	0.15	182	183	184	450
695	企鹅王.obj	1	2	1	0.15	182	183	184	141
701	青色霸王龙.obj	1	2	1	0.15	182	183	184	601
702	白色北极熊.obj	1	2	1	0.15	182	183	184	601
703	绿色大螳螂.obj	1	2	1	0.15	182	183	184	601
704	黑色大猩猩.obj	1	2	1	0.15	182	183	184	601
705	棕黄色袋鼠.obj	1	2	1	0.15	182	183	184	601
706	黄色剑齿虎.obj	1	2	1	0.15	182	183	184	601
707	红色剑龙.obj	1	2	1	0.15	182	183	184	601
708	黑白企鹅.obj	1	2	1	0.15	182	183	184	601
709	棕身白颈鸵鸟.obj	1	2	1	0.15	182	183	184	601
710	青色鸭嘴兽.obj	1	2	1	0.15	182	183	184	601
711	粉白企鹅.obj	1	2	1	0.15	182	183	184	601
712	蓝白企鹅.obj	1	2	1	0.15	182	183	184	601
713	粉色北极熊.obj	1	2	1	0.15	182	183	184	601
714	蓝色北极熊.obj	1	2	1	0.15	182	183	184	601
715	粉色大螳螂.obj	1	2	1	0.15	182	183	184	601
716	蓝色大螳螂.obj	1	2	1	0.15	182	183	184	601
717	粉色袋鼠.obj	1	2	1	0.15	182	183	184	601
718	蓝色袋鼠.obj	1	2	1	0.15	182	183	184	601
719	粉色剑齿虎.obj	1	2	1	0.15	182	183	184	601
720	蓝色剑齿虎.obj	1	2	1	0.15	182	183	184	601
721	粉身白颈鸵鸟.obj	1	2	1	0.15	182	183	184	601
722	蓝身白颈鸵鸟.obj	1	2	1	0.15	182	183	184	601
723	褐色鸭嘴兽.obj	1	2	1	0.15	182	183	184	601
724	蓝色鸭嘴兽.obj	1	2	1	0.15	182	183	184	601
725	红色霸王龙.obj	1	2	1	0.15	182	183	184	601
726	黄色霸王龙.obj	1	2	1	0.15	182	183	184	601
727	黄色大猩猩.obj	1	2	1	0.15	182	183	184	601
728	蓝色大猩猩.obj	1	2	1	0.15	182	183	184	601
729	黄色剑龙.obj	1	2	1	0.15	182	183	184	601
730	蓝色剑龙.obj	1	2	1	0.15	182	183	184	601
731	橙色宠物豹.obj	1	2	1	0.15	182	183	184	601
732	绿色宠物鳄鱼.obj	1	2	1	0.15	182	183	184	601
733	橙色宠物虎.obj	1	2	1	0.15	182	183	184	601
734	灰色宠物狼.obj	1	2	1	0.15	182	183	184	601
735	紫色山羊.obj	1	2	1	0.15	182	183	184	601
736	蓝色雪貂.obj	1	2	1	0.15	182	183	184	601
737	钛白色北极熊.obj	1	2	1	0.15	182	183	184	601
738	瑰紫色北极熊.obj	1	2	1	0.15	182	183	184	601
739	黑紫色北极熊.obj	1	2	1	0.15	182	183	184	601
740	棕皮红角宠物鳄鱼.obj	1	2	1	0.15	182	183	184	601
741	褐色宠物鳄鱼.obj	1	2	1	0.15	182	183	184	601
742	青色宠物鳄鱼.obj	1	2	1	0.15	182	183	184	601
743	紫色黄吻宠物鳄鱼.obj	1	2	1	0.15	182	183	184	601
744	褐色宠物虎.obj	1	2	1	0.15	182	183	184	601
745	黑色宠物虎.obj	1	2	1	0.15	182	183	184	601
746	蓝色宠物虎.obj	1	2	1	0.15	182	183	184	601
747	紫灰色宠物虎.obj	1	2	1	0.15	182	183	184	601
748	白色宠物虎.obj	1	2	1	0.15	182	183	184	601
749	白色黑斑色宠物狼.obj	1	2	1	0.15	182	183	184	601
750	黄色宠物狼.obj	1	2	1	0.15	182	183	184	601
751	紫色宠物狼.obj	1	2	1	0.15	182	183	184	601
752	棕色宠物狼.obj	1	2	1	0.15	182	183	184	601
753	粉色柴猫.obj	1	2	1	0.15	182	183	184	601
754	蓝灰鸭.obj	1	2	1	0.15	182	183	184	601
755	粉羽黑翎公鸡.obj	1	2	1	0.15	182	183	184	601
756	灰色剑齿虎.obj	1	2	1	0.15	182	183	184	601
757	白色剑齿虎.obj	1	2	1	0.15	182	183	184	601
758	黑色剑齿虎.obj	1	2	1	0.15	182	183	184	601
759	绿身白颈鸵鸟.obj	1	2	1	0.15	182	183	184	601
760	黑身白颈鸵鸟.obj	1	2	1	0.15	182	183	184	601
761	白色宠物豹.obj	1	2	1	0.15	182	183	184	601
762	黑色宠物豹.obj	1	2	1	0.15	182	183	184	601
763	红色宠物豹.obj	1	2	1	0.15	182	183	184	601
764	紫色宠物豹.obj	1	2	1	0.15	182	183	184	601
765	紫色大猩猩.obj	1	2	1	0.15	182	183	184	601
766	红毛大猩猩.obj	1	2	1	0.15	182	183	184	601
767	黄毛白冠大猩猩.obj	1	2	1	0.15	182	183	184	601
768	黑色棕毛駮马.obj	1	2	1	0.15	182	183	184	601
769	红色黄斑剑龙.obj	1	2	1	0.15	182	183	184	601
770	红色紫斑剑龙.obj	1	2	1	0.15	182	183	184	601
771	蓝色桔斑剑龙.obj	1	2	1	0.15	182	183	184	601
772	紫色绿斑剑龙.obj	1	2	1	0.15	182	183	184	601
801	白鹅.obj	1	2	1	0.15	182	183	184	601
802	白猫.obj	1	2	1	0.15	182	183	184	601
803	白色冰蚕.obj	1	2	1	0.15	182	183	184	601
804	白色山羊.obj	1	2	1	0.15	182	183	184	589
805	白色雪貂.obj	1	2	1	0.15	182	183	184	601
806	白兔.obj	1	2	1	0.15	182	183	184	576
807	淡褐浣熊.obj	1	2	1	0.15	182	183	184	601
808	淡黄猴子.obj	1	2	1	0.15	182	183	184	468
809	淡黄色駮马.obj	1	2	1	0.15	182	183	184	601
810	淡黄野猪.obj	1	2	1	0.15	182	183	184	601
811	粉红色猪.obj	1	2	1	0.15	182	183	184	601
812	褐色白头猫头鹰.obj	1	2	1	0.15	182	183	184	601
813	褐色白头鹰.obj	1	2	1	0.15	182	183	184	601
814	褐色刺猬.obj	1	2	1	0.15	182	183	184	601
815	黑色蝙蝠.obj	1	2	1	0.15	182	183	184	601
816	黑燕子.obj	1	2	1	0.15	182	183	184	601
817	黄鸭.obj	1	2	1	0.15	182	183	184	601
818	黄羽黑翎公鸡.obj	1	2	1	0.15	182	183	184	601
819	灰毛驴.obj	1	2	1	0.15	182	183	184	601
820	灰色狗.obj	1	2	1	0.15	182	183	184	601
821	灰色松鼠.obj	1	2	1	0.15	182	183	184	601
822	蓝色鹦鹉.obj	1	2	1	0.15	182	183	184	601
823	绿褐龟.obj	1	2	1	0.15	182	183	184	647
824	绿色青蛙.obj	1	2	1	0.15	182	183	184	601
825	青色蜥蜴.obj	1	2	1	0.15	182	183	184	601
826	金羽鹅.obj	1	2	1	0.15	182	183	184	601
827	黄色柴猫.obj	1	2	1	0.15	182	183	184	601
828	白色红斑冰蚕.obj	1	2	1	0.15	182	183	184	601
829	黑色山羊.obj	1	2	1	0.15	182	183	184	601
830	金色雪貂.obj	1	2	1	0.15	182	183	184	601
831	粉红兔.obj	1	2	1	0.15	182	183	184	601
832	淡青浣熊.obj	1	2	1	0.15	182	183	184	601
833	白黄猴子.obj	1	2	1	0.15	182	183	184	468
834	纯白駮马.obj	1	2	1	0.15	182	183	184	601
835	白色赤足野猪.obj	1	2	1	0.15	182	183	184	601
836	黑色猪.obj	1	2	1	0.15	182	183	184	601
837	蓝色紫头猫头鹰.obj	1	2	1	0.15	182	183	184	601
838	粉色青头鹰.obj	1	2	1	0.15	182	183	184	601
839	青色刺猬.obj	1	2	1	0.15	182	183	184	601
840	白色蝙蝠.obj	1	2	1	0.15	182	183	184	601
841	紫色燕子.obj	1	2	1	0.15	182	183	184	601
842	灰鸭.obj	1	2	1	0.15	182	183	184	601
843	火红羽毛公鸡.obj	1	2	1	0.15	182	183	184	601
844	黑毛驴.obj	1	2	1	0.15	182	183	184	601
845	土黄狗.obj	1	2	1	0.15	182	183	184	601
846	淡蓝色松鼠.obj	1	2	1	0.15	182	183	184	601
847	杂色鹦鹉.obj	1	2	1	0.15	182	183	184	601
848	褐色龟.obj	1	2	1	0.15	182	183	184	601
849	蓝色青蛙.obj	1	2	1	0.15	182	183	184	601
850	白色斑点蜥蜴.obj	1	2	1	0.15	182	183	184	601
851	白色白狐.obj	1	2	1	0.15	182	183	184	601
852	淡青条纹尾白狐.obj	1	2	1	0.15	182	183	184	601
853	淡褐黄鸟.obj	1	2	1	0.15	182	183	184	601
854	淡青黄鸟.obj	1	2	1	0.15	182	183	184	601
855	青色孔雀.obj	1	2	1	0.15	182	183	184	601
856	绿色孔雀.obj	1	2	1	0.15	182	183	184	601
857	土黄色年兽.obj	1	2	1	0.15	182	183	184	601
858	淡蓝年兽.obj	1	2	1	0.15	182	183	184	601
859	黑色麒麟.obj	1	2	1	0.15	182	183	184	601
860	红麒麟.obj	1	2	1	0.15	182	183	184	601
861	灰色犀牛.obj	1	2	1	0.15	182	183	184	601
862	白犀牛.obj	1	2	1	0.15	182	183	184	601
863	灰色小象.obj	1	2	1	0.15	182	183	184	601
864	灰色黑斑象.obj	1	2	1	0.15	182	183	184	601
865	白英招.obj	1	2	1	0.15	182	183	184	601
866	淡黄色英招.obj	1	2	1	0.15	182	183	184	601
867	褐色壳淡黄色龙龟.obj	1	2	1	0.15	182	183	184	601
868	紫壳淡桔黄龙龟.obj	1	2	1	0.15	182	183	184	601
869	青龙.obj	1	2	1	0.15	182	183	184	601
870	赤龙.obj	1	2	1	0.15	182	183	184	601
871	白色黄斑冰蚕.obj	1	2	1	0.15	182	183	184	601
872	银色冰蚕.obj	1	2	1	0.15	182	183	184	601
873	银色紫斑冰蚕.obj	1	2	1	0.15	182	183	184	601
874	银色金斑冰蚕.obj	1	2	1	0.15	182	183	184	601
875	纯红尾巴白狐.obj	1	2	1	0.15	182	183	184	601
876	淡黑条纹尾白狐.obj	1	2	1	0.15	182	183	184	601
877	淡红条纹尾白狐.obj	1	2	1	0.15	182	183	184	601
878	淡黄条纹尾白狐.obj	1	2	1	0.15	182	183	184	601
879	火尾白狐.obj	1	2	1	0.15	182	183	184	601
880	粉红雪貂.obj	1	2	1	0.15	182	183	184	601
881	白黑条纹雪貂.obj	1	2	1	0.15	182	183	184	601
882	白色黑斑雪貂.obj	1	2	1	0.15	182	183	184	601
883	淡紫色雪貂.obj	1	2	1	0.15	182	183	184	601
884	白色金斑英招.obj	1	2	1	0.15	182	183	184	601
885	金色冰蹄英招.obj	1	2	1	0.15	182	183	184	601
886	青色黑斑英招.obj	1	2	1	0.15	182	183	184	601
887	青色英招.obj	1	2	1	0.15	182	183	184	601
888	银色火蹄英招.obj	1	2	1	0.15	182	183	184	601
889	棕黄英招.obj	1	2	1	0.15	182	183	184	601
890	淡银浣熊.obj	1	2	1	0.15	182	183	184	601
891	淡紫浣熊.obj	1	2	1	0.15	182	183	184	601
892	淡黄浣熊.obj	1	2	1	0.15	182	183	184	601
893	白黄鸟.obj	1	2	1	0.15	182	183	184	601
894	淡黄黄鸟.obj	1	2	1	0.15	182	183	184	601
895	粉红黄鸟.obj	1	2	1	0.15	182	183	184	601
896	黑白相间黄鸟.obj	1	2	1	0.15	182	183	184	601
897	火爪白黄鸟.obj	1	2	1	0.15	182	183	184	601
898	火爪火眼黄鸟.obj	1	2	1	0.15	182	183	184	601
899	黑色红蹄红角駮马.obj	1	2	1	0.15	182	183	184	601
900	纯白黑蹄黑角駮马.obj	1	2	1	0.15	182	183	184	601
901	淡黄黑蹄黑角駮马.obj	1	2	1	0.15	182	183	184	601
902	黑色駮马.obj	1	2	1	0.15	182	183	184	601
903	金色野猪.obj	1	2	1	0.15	182	183	184	601
904	淡红野猪.obj	1	2	1	0.15	182	183	184	601
905	黄毛青斑野猪.obj	1	2	1	0.15	182	183	184	601
906	淡黄色年兽.obj	1	2	1	0.15	182	183	184	601
907	淡蓝紫斑年兽.obj	1	2	1	0.15	182	183	184	601
908	红色年兽.obj	1	2	1	0.15	182	183	184	601
909	土黄红斑年兽.obj	1	2	1	0.15	182	183	184	601
910	紫色金爪年兽.obj	1	2	1	0.15	182	183	184	601
911	紫色年兽.obj	1	2	1	0.15	182	183	184	601
912	白羽黑翎鹅.obj	1	2	1	0.15	182	183	184	601
913	黑色白斑猪.obj	1	2	1	0.15	182	183	184	601
914	粉色青头猫头鹰.obj	1	2	1	0.15	182	183	184	601
915	黄纹黑点斑点白头猫头鹰.obj	1	2	1	0.15	182	183	184	601
916	金色银头猫头鹰.obj	1	2	1	0.15	182	183	184	601
917	黄纹黑点斑点白鹰.obj	1	2	1	0.15	182	183	184	601
918	全身金色的鹰.obj	1	2	1	0.15	182	183	184	601
919	全身银色的鹰.obj	1	2	1	0.15	182	183	184	601
920	银纹金头鹰.obj	1	2	1	0.15	182	183	184	601
921	黑色刺猬.obj	1	2	1	0.15	182	183	184	601
922	金色刺猬.obj	1	2	1	0.15	182	183	184	601
923	黄金龟.obj	1	2	1	0.15	182	183	184	601
924	白龙龟.obj	1	2	1	0.15	182	183	184	601
925	金壳白龙龟.obj	1	2	1	0.15	182	183	184	601
926	金壳冰角白龙龟.obj	1	2	1	0.15	182	183	184	601
927	金壳火角白龙龟.obj	1	2	1	0.15	182	183	184	601
928	青壳黑龙龟.obj	1	2	1	0.15	182	183	184	601
929	深褐色壳棕黄龙龟.obj	1	2	1	0.15	182	183	184	601
930	赤红蝙蝠.obj	1	2	1	0.15	182	183	184	601
931	白麒麟.obj	1	2	1	0.15	182	183	184	601
932	冰麒麟.obj	1	2	1	0.15	182	183	184	601
933	黄色麒麟.obj	1	2	1	0.15	182	183	184	601
934	金额金角白麒麟.obj	1	2	1	0.15	182	183	184	601
935	金额金角冰爪冰眼白麒麟.obj	1	2	1	0.15	182	183	184	601
936	金额金角火爪白麒麟.obj	1	2	1	0.15	182	183	184	601
937	玉色麒麟.obj	1	2	1	0.15	182	183	184	601
938	粉红燕子.obj	1	2	1	0.15	182	183	184	601
939	金色燕子.obj	1	2	1	0.15	182	183	184	601
940	黑皮白肚皮毛驴.obj	1	2	1	0.15	182	183	184	601
941	白色黑尾松鼠.obj	1	2	1	0.15	182	183	184	601
942	淡紫色松鼠.obj	1	2	1	0.15	182	183	184	601
943	淡桔紫斑犀牛.obj	1	2	1	0.15	182	183	184	601
944	金额火角黑犀牛.obj	1	2	1	0.15	182	183	184	601
945	金额金角白犀牛.obj	1	2	1	0.15	182	183	184	601
946	青色杂黑犀牛.obj	1	2	1	0.15	182	183	184	601
947	棕黄犀牛.obj	1	2	1	0.15	182	183	184	601
948	白色金斑象.obj	1	2	1	0.15	182	183	184	601
949	白色小象.obj	1	2	1	0.15	182	183	184	601
950	粉红小象.obj	1	2	1	0.15	182	183	184	601
951	黑色火牙金斑象.obj	1	2	1	0.15	182	183	184	601
952	青色小象.obj	1	2	1	0.15	182	183	184	601
953	红色鹦鹉.obj	1	2	1	0.15	182	183	184	601
954	黄色鹦鹉.obj	1	2	1	0.15	182	183	184	601
955	金色鹦鹉.obj	1	2	1	0.15	182	183	184	601
956	白色红纹孔雀.obj	1	2	1	0.15	182	183	184	601
957	白色孔雀.obj	1	2	1	0.15	182	183	184	601
958	白色绿纹火尾孔雀.obj	1	2	1	0.15	182	183	184	601
959	白色绿纹孔雀.obj	1	2	1	0.15	182	183	184	601
960	粉色孔雀.obj	1	2	1	0.15	182	183	184	601
961	粉色青蛙.obj	1	2	1	0.15	182	183	184	601
962	白龙.obj	1	2	1	0.15	182	183	184	601
963	黑龙.obj	1	2	1	0.15	182	183	184	601
964	黄龙.obj	1	2	1	0.15	182	183	184	601
965	火龙.obj	1	2	1	0.15	182	183	184	601
966	金额金角白龙.obj	1	2	1	0.15	182	183	184	601
967	金额金角火爪白龙.obj	1	2	1	0.15	182	183	184	601
968	金额金角火爪火眼白龙.obj	1	2	1	0.15	182	183	184	601
969	金色蜥蜴.obj	1	2	1	0.15	182	183	184	601
970	褐色蜥蜴.obj	1	2	1	0.15	182	183	184	601
971	淡青猴子.obj	1	2	1	0.15	182	183	184	468
972	黑獾.obj	1	2	1	0.15	182	183	184	601
973	白獾.obj	1	2	1	0.15	182	183	184	601
974	淡红獾.obj	1	2	1	0.15	182	183	184	601
975	火獾.obj	1	2	1	0.15	182	183	184	601
976	紫獾.obj	1	2	1	0.15	182	183	184	601
977	青獾.obj	1	2	1	0.15	182	183	184	601
978	棕獾.obj	1	2	1	0.15	182	183	184	601
979	白色墨镜猫.obj	1	2	1	0.15	182	183	184	601
980	黑色墨镜猫.obj	1	2	1	0.15	182	183	184	601
981	蓝白熊猫.obj	1	2	1	0.15	182	183	184	601
982	红白熊猫.obj	1	2	1	0.15	182	183	184	601
983	黄色宠物蝴蝶.obj	1	2	1	0.15	182	183	184	601
984	蓝色宠物蝴蝶.obj	1	2	1	0.15	182	183	184	601
985	绿宠物螃蟹.obj	1	2	1	0.15	182	183	184	601
986	红宠物螃蟹.obj	1	2	1	0.15	182	183	184	601
987	黄宠物蜗牛.obj	1	2	1	0.15	182	183	184	601
988	蓝宠物蜗牛.obj	1	2	1	0.15	182	183	184	601
989	黄色宠物蝎子.obj	1	2	1	0.15	182	183	184	601
990	紫色宠物蝎子.obj	1	2	1	0.15	182	183	184	601
991	灰色龙猫.obj	1	2	1	0.15	182	183	184	601
992	蓝色龙猫.obj	1	2	1	0.15	182	183	184	601
993	黑色犀鸟.obj	1	2	1	0.15	182	183	184	601
994	绿色犀鸟.obj	1	2	1	0.15	182	183	184	601
995	褐色宠物穿山甲.obj	1	2	1	0.15	182	183	184	601
996	紫色宠物穿山甲.obj	1	2	1	0.15	182	183	184	601
997	绿色宠物大甲虫.obj	1	2	1	0.15	182	183	184	601
998	金色宠物大甲虫.obj	1	2	1	0.15	182	183	184	601
999	蓝色宠物当扈.obj	1	2	1	0.15	182	183	184	601
1000	红色宠物当扈.obj	1	2	1	0.15	182	183	184	601
1001	白雕.obj	1	2	1	0.15	405	405	405	599
1002	白虎.obj	1	2	1	0.15	188	189	190	597
1003	白狼.obj	1	2	1	0.15	200	201	202	584
1004	白鹿.obj	1	2	1	0.15	206	207	208	602
1005	白骆驼.obj	1	2	1	0.15	2039	2039	2039	600
1006	白牦牛.obj	1	2	1	0.15	194	195	196	582
1007	雕.obj	1	2	1	0.15	405	405	405	815
1008	鹤.obj	1	2	1	0.15	404	404	404	889
1009	红白凤.obj	1	2	1	0.15	405	405	405	636
1010	虎.obj	1	2	1	0.15	188	189	190	699
1011	黄骠马.obj	1	2	1	0.15	191	192	193	896
1012	灰狼.obj	1	2	1	0.15	182	183	184	482
1013	金翼鹤.obj	1	2	1	0.15	404	404	404	795
1014	鹿.obj	1	2	1	0.15	206	207	208	891
1015	骆驼.obj	1	2	1	0.15	203	204	205	835
1016	牦牛.obj	1	2	1	0.15	194	195	196	487
1017	青白骢马.obj	1	2	1	0.15	191	192	193	823
1018	青凤.obj	1	2	1	0.15	405	405	405	819
1019	狮子.obj	1	2	1	0.15	188	189	190	491
1020	白狮.obj	1	2	1	0.15	188	189	190	583
1021	交通工具_鹰.obj	1	2	1	0.15	182	183	184	136
1022	坐骑结婚初阶.obj	1	2	1	0.15	182	183	184	665
1023	坐骑结婚中阶.obj	1	2	1	0.15	182	183	184	665
1024	坐骑结婚高阶.obj	1	2	1	0.15	182	183	184	665
1025	走雕.obj	1	2	1	0.15	197	198	199	742
1026	走白雕.obj	1	2	1	0.15	197	198	199	741
1027	象.obj	1	2	1	0.15	462	462	463	736
1028	白象.obj	1	2	1	0.15	462	462	463	598
1029	骑乘陆吾.obj	1	2	1	0.15	203	204	205	861
1030	骑乘木牛流马.obj	1	2	1	0.15	459	461	460	847
1031	骑乘鸵鸟.obj	1	2	1	0.15	470	471	472	866
1032	骑乘犀牛.obj	1	2	1	0.15	203	204	205	852
1033	骑乘熊.obj	1	2	1	0.15	194	195	196	850
1034	骑乘玄龟.obj	1	2	1	0.15	194	195	196	853
1035	骑乘蜘蛛.obj	1	2	1	0.15	464	466	465	859
1036	骑乘河马.obj	1	2	1	0.15	462	462	463	849
1037	骑乘马车.obj	1	2	1	0.15	477	478	479	864
1038	骑乘天马.obj	1	2	1	0.15	480	481	482	839
1039	骑乘兔子.obj	1	2	1	0.15	483	484	485	836
1040	骑乘舞狮.obj	1	2	1	0.15	489	490	491	857
1041	骑乘驯鹿.obj	1	2	1	0.15	486	487	488	865
1042	天使翅膀.obj	1	2	1	0.15	404	404	404	248
1043	骑乘巨人.obj	1	2	1	0.15	462	462	463	840
1044	双人骑乘大绿龙.obj	1	2	1	0.15	495	495	495	838
1045	骑乘麋鹿雪橇.obj	1	2	1	0.15	477	478	479	867
1046	潘神骑乘.obj	1	2	1	0.15	194	195	196	476
1047	npc朴素雪人.obj	1	2	1	0.15	182	183	184	608
1048	npc朴素雪人.obj	1	2	1.05	0.15	182	183	184	608
1049	npc朴素雪人.obj	1	2	1.1	0.15	182	183	184	608
1050	npc朴素雪人.obj	1	2	1.15	0.15	182	183	184	608
1051	npc朴素雪人.obj	1	2	1.2	0.15	182	183	184	608
1052	npc朴素雪人.obj	1	2	1.25	0.15	182	183	184	608
1053	npc华丽雪人.obj	1	2	1.25	0.15	182	183	184	608
1054	npc华丽雪人.obj	1	2	1.3	0.15	182	183	184	608
1055	npc华丽雪人.obj	1	2	1.35	0.15	182	183	184	608
1056	npc华丽雪人.obj	1	2	1.4	0.15	182	183	184	608
1057	npc华丽雪人.obj	1	2	1.45	0.15	182	183	184	608
1058	npc华丽雪人.obj	1	2	1.5	0.15	182	183	184	608
1059	npc圣诞老人雪人.obj	1	2	1.55	0.15	182	183	184	608
1060	洛阳客栈老板.obj	1	2	1	0.15	182	183	184	339
1061	恶魔翅膀.obj	1	2	1	0.15	404	404	404	384
1401	灰白偏红蜘蛛.obj	1	2	1	0.15	182	183	184	592
1402	灰白色蜘蛛.obj	1	2	1	0.15	182	183	184	592
1403	灰白色蜂.obj	1	2	1	0.15	182	183	184	787
1404	活铠甲.obj	1	2	1	0.15	182	183	184	465
1405	骷髅兵.obj	1	2	1	0.15	182	183	184	871
1406	猎人.obj	1	2	1	0.15	182	183	184	817
1407	石头人.obj	1	2	1	0.15	182	183	184	663
1408	树人.obj	1	2	1	0.15	182	183	184	429
1409	偃师.obj	1	2	1	0.15	182	183	184	606
1501	任务蟾蜍.obj	1	2	1	0.15	182	183	184	140
1502	任务猴子1.obj	1	2	1	0.15	182	183	184	140
1503	任务猴子2.obj	1	2	1	0.15	182	183	184	140
1504	任务猴子3.obj	1	2	1	0.15	182	183	184	140
1505	任务花妖1.obj	1	2	1	0.15	182	183	184	140
1506	任务花妖2.obj	1	2	1	0.15	182	183	184	140
1507	任务花妖3.obj	1	2	1	0.15	182	183	184	140
1508	任务花妖4.obj	1	2	1	0.15	182	183	184	140
1509	任务鹿1.obj	1	2	1	0.15	182	183	184	140
1510	任务鹿2.obj	1	2	1	0.15	182	183	184	140
1511	任务鹿3.obj	1	2	1	0.15	182	183	184	140
1512	任务鹿4.obj	1	2	1	0.15	182	183	184	140
1513	任务蛇1.obj	1	2	1	0.15	182	183	184	140
1514	任务蛇2.obj	1	2	1	0.15	182	183	184	140
1515	任务蛇3.obj	1	2	1	0.15	182	183	184	140
1516	任务蜈蚣.obj	1	2	1	0.15	182	183	184	140
1517	任务蜘蛛.obj	1	2	1	0.15	182	183	184	140
