INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT
149	0	姑苏师门	浇花中	浇花中	0	20000	5000	-1		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	157	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
150	0	标准使用物品（6小时CD）	瞬发使用物品	瞬发使用物品	0	21600000	-1	-1		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
151	0	标准使用物品（6小时CD）	瞬发使用物品	瞬发使用物品	0	21600000	-1	-1		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
152	0	收集勇气	收集勇气	收集勇气	0	5000	-1	10000		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
153	0	聚气使用物品	放出祈福气球	放出祈福气球	0	120000	10000	-1		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
156	0	聚气使用物品	吃粽子	吃粽子	0	5000	2000	-1		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	48	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
166	0	敲钟	敲钟	敲钟	0	10000	3000	-1	-1	-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
171	0	取消变身	取消变身	取消变身	14	1200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	所有骑乘buff的集合ID	99		0		0		0		0		0		0		0		0		0		0		0
180	0	使用中	使用中	使用中	0	0	5000	-1	-1	-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
190	0	使用彻地符箓	使用彻地符箓	使用彻地符箓	0	20000	3000	-1		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
227	0	赠送冬青	赠送冬青	赠送冬青	0	0	5000	-1	-1	-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	19928	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
228	0	施放烟花（高级）	施放烟花（高级）	施放烟花（高级）	0	125000	-1	-1		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
239	1	命魂护体	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：25点#r瞬间释放#r状态 增加自身血上限400点，持续5分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：25点#r瞬间释放#r状态 增加自身血上限，持续5分钟	0	1200	-1	-1	消耗MP	4	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	99	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
240	0	幸福雪球	扔雪球	扔雪球	0	1200	-1	-1		-1	0	0		-1	0	0		-1	0	0	-1	0	0	|生效一次的附加效果1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
241	1	初级外防	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：25点#r瞬间释放#r状态 外功防御增加{A:190 B:0}点，持续5分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：25点#r瞬间释放#r状态 外功防御增加，持续5分钟	0	1200	-1	-1	消耗MP	4	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	101	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
242	2	初级外攻	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r有效距离： 0-2米#r瞬间释放#r冷却时间：10秒#r单体攻击 外功攻击增加{A:571 B:0}点#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点 有效距离： 0-2米#r瞬间释放 冷却时间：10秒#r单体攻击 外功攻击增加#r#c5BC257需要装备武器	0	10000	-1	-1	消耗MP	4	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	102	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
243	3	初级伤害	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r有效距离： 0-2米#r瞬间释放#r冷却时间：10秒#r单体攻击 对目标直接造成{A:45 B:0}点伤害#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点 有效距离： 0-2米#r瞬间释放 冷却时间：10秒#r单体攻击 对目标直接造成伤害#r#c5BC257需要装备武器	0	10000	-1	-1	消耗MP	4	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	103	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
244	4	初级内攻	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r有效距离： 0-15米#r瞬间释放#r冷却时间：10秒#r单体攻击 内功攻击增加{A:571 B:0}点#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点 有效距离： 0-15米#r瞬间释放 冷却时间：10秒#r单体攻击 内功攻击增加#r#c5BC257需要装备武器	0	10000	-1	-1	消耗MP	4	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	104	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
245	5	初级治疗	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r运气时间：3秒#r单体治疗 回复自身{A:80 B:0}点血	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r运气时间：3秒#r单体治疗 回复自身血	0	1200	3000	-1	消耗MP	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	105	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
246	6	初级内防	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：25点#r瞬间释放#r状态 内功防御增加{A:190 B:0}点，持续5分钟	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：25点#r瞬间释放#r状态 内功防御增加，持续5分钟	0	1200	-1	-1	消耗MP	4	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	106	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
247	7	初级破绽	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r有效距离：0-15米#r瞬间释放#r破绽技能 击中目标降低其外功防御{A:126 B:0}点，内功防御{A:126 B:0}点，持续30秒#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r有效距离：0-15米 瞬间释放#r破绽技能 击中目标降低其防御#r#c5BC257需要装备武器	0	1200	-1	-1	消耗MP	4	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	107	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
248	8	初级隐身	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r瞬间释放#r冷却时间：30秒#r状态 隐身，移动速度减半，持续5秒	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r瞬间释放 冷却时间：30秒#r状态 隐身，移动速度减半，持续5秒	0	30000	-1	-1	消耗MP	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	109	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
249	9	初级陷阱	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r运气时间：1秒#r冷却时间：15秒#r放置陷阱 上限1个，15秒后自动消失，作用人数1，使目标直接受到{A:45 B:0}点伤害	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：10点#r运气时间：1秒 冷却时间：15秒#r放置陷阱 上限1个，15秒后自动消失，作用人数1，使目标直接受到伤害	12	15000	1000	-1	消耗MP	4	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	陷阱Data	701		0		0		0		0		0		0		0		0		0		0		0
250	-1	同气连枝	#cE07D4E同气连枝 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:5 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	50	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2845	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
251	-1	同气连枝	#cE07D4E同气连枝 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：100点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:6 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：100点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	100	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2846	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
252	-1	同气连枝	#cE07D4E同气连枝 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：150点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:7 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：150点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	150	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2847	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
253	-1	同气连枝	#cE07D4E同气连枝 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：200点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:8 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：200点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	200	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2848	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
254	-1	同气连枝	#cE07D4E同气连枝 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：250点#r有效距离：0-15米#r瞬间释放#r冷却时间：60秒#r单体治疗 为目标恢复血#c54FF00{A:10 B:0}#cFFFFFF%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E同气连枝 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：250点#r有效距离：0-15米 瞬间释放 冷却时间：60秒#r单体治疗 为目标恢复血#r#c5BC257夫妻技能 只可对配偶使用	0	60000	-1	-1	消耗mp	4	250	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2849	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
255	-1	天长地久	#cE07D4E天长地久 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：166点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0010%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：166点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	166	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2850	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
256	-1	天长地久	#cE07D4E天长地久 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：186点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0020%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：186点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	186	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2851	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
257	-1	天长地久	#cE07D4E天长地久 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：206点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0030%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：206点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	206	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2852	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
258	-1	天长地久	#cE07D4E天长地久 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：226点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0040%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：226点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	226	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2853	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
259	-1	天长地久	#cE07D4E天长地久 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：246点#r有效距离：0-5米#r运气时间：5秒#r冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#c54FF0050%#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E天长地久 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：246点 有效距离：0-5米#r运气时间：5秒 冷却时间：300秒#r单体复活 复活目标，使目标血、气恢复#r#c5BC257夫妻技能 只可对配偶使用	0	300000	5000	-1	消耗mp	4	246	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2854	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
260	-1	心心相印	#cE07D4E心心相印 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力5点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （1级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力5点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2800	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
261	-1	心心相印	#cE07D4E心心相印 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力10点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （2级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力10点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2801	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
262	-1	心心相印	#cE07D4E心心相印 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力15点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （3级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力15点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2802	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
263	-1	心心相印	#cE07D4E心心相印 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力20点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （4级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力20点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2803	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
264	-1	心心相印	#cE07D4E心心相印 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力25点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （5级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力25点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2804	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
265	-1	心心相印	#cE07D4E心心相印 （6级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力30点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	#cE07D4E心心相印 （6级）#r#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：5%#r有效距离：0-15米#r瞬间释放#r状态 增加体力30点，持续30分钟#r#c5BC257夫妻技能 只可对配偶使用	0	1300	-1	-1	消耗%mp	5	5	-1	是否配偶	10	-1	-1	-1	-1	-1	-1	-1	0	0	|生效一次的附加效果1	2805	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1		0		0		0		0		0		0		0		0
