INT	INT	STRING	STRING	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1044	1015	Lãm C¦m Hi®t Phß½ng·t§n xß½ng tß½ng tß	Ðêm th¤t t¸ch Mãn Ðình Phß½ng hoa tñ Bäng·uyên ß½ng Mµng T¯ng Hoa Bäng thÑ nh¤t Danh.	138	1	-1	Ðêm th¤t t¸ch Mãn Ðình Phß½ng hoa tñ Bäng·uyên ß½ng Mµng T¯ng Hoa Bäng thÑ nh¤t Danh.	Ðêm th¤t t¸ch Mãn Ðình Phß½ng hoa tñ Bäng·uyên ß½ng Mµng T¯ng Hoa Bäng thÑ nh¤t Danh nh§n ðßþc.	0	106	14	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1045	1015	Ni®m CØu Tình Trß¶ng·Quân Tâm lòng ta	Ðêm th¤t t¸ch Mãn Ðình Phß½ng hoa tñ Bäng·uyên ß½ng Mµng Thu Hoa Bäng thÑ nh¤t Danh.	139	1	-1	Ðêm th¤t t¸ch Mãn Ðình Phß½ng hoa tñ Bäng·uyên ß½ng Mµng Thu Hoa Bäng thÑ nh¤t Danh.	Ðêm th¤t t¸ch Mãn Ðình Phß½ng hoa tñ Bäng·uyên ß½ng Mµng Thu Hoa Bäng thÑ nh¤t Danh nh§n ðßþc.	0	106	15	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1046	1016	Nguy®n Trøc ánh trång lßu luyªn Khách	Ðêm th¤t t¸ch hoÕt ðµng trong lúc luy kª Thu Hoa 188Ðoá thß·ng cho danh hi®u.	140	1	-1	Ðêm th¤t t¸ch hoÕt ðµng trong lúc luy kª Thu Hoa 188Ðoá thß·ng cho danh hi®u.	Ðêm th¤t t¸ch hoÕt ðµng trong lúc luy kª Thu Hoa 188Ðoá thß·ng cho danh hi®u Khä nh§n ðßþc.	0	106	13	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1047	1017	Giai nhân Änh	Ch¤p Phiªn y¬u ði®u giai nhân Änh, mïm cß¶i không nói Tñ trong mµng.	141	1	720	Ch¤p Phiªn y¬u ði®u giai nhân Änh, mïm cß¶i không nói Tñ trong mµng.	2021Niên næ th¥n ðÕi tái Trung, thông qua änh chøp S½ C¤p chÑng thñc xét duy®t H§u Khä nh§n ðßþc.	1	106	10	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1048	1017	Tinh Mâu C¯	Phiªn Ð¬ Tinh Mâu Lai, Nh¤t C¯ Giäi tß½ng tß.	142	3	-1	Phiªn Ð¬ Tinh Mâu Lai, Nh¤t C¯ Giäi tß½ng tß.	2021Niên næ th¥n ðÕi tái Trung, thông qua vi­n trình t¥n s¯ nhìn chÑng thñc, t¥n s¯ nhìn Dß änh chøp Nhu Vi cùng Nhân H§u Khä nh§n ðßþc.	0	106	12	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1049	1017	VÕn Phß½ng Chü	Quy®n Kh·i Hoãn Dao Phiªn, cß¶i Ngñ VÕn Phß½ng.	143	1	-1	Quy®n Kh·i Hoãn Dao Phiªn, cß¶i Ngñ VÕn Phß½ng.	2021Niên næ th¥n ðÕi tái Trung, Cao C¤p Thi Ð¤u Âu Phiªu S± thÑ nh¤t H§u Khä nh§n ðßþc.	0	106	11	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1050	1017	Giai nhân Änh	Ch¤p Phiªn y¬u ði®u giai nhân Änh, mïm cß¶i không nói Tñ trong mµng.	141	2	2160	Ch¤p Phiªn y¬u ði®u giai nhân Änh, mïm cß¶i không nói Tñ trong mµng.	2021Niên næ th¥n ðÕi tái Trung, thông qua änh chøp S½ C¤p chÑng thñc xét duy®t H§u Khä nh§n ðßþc.	1	106	10	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1051	1017	Tinh Mâu C¯	Phiªn Ð¬ Tinh Mâu Lai, Nh¤t C¯ Giäi tß½ng tß.	142	1	1440	Phiªn Ð¬ Tinh Mâu Lai, Nh¤t C¯ Giäi tß½ng tß.	2021Niên næ th¥n ðÕi tái Trung, thông qua vi­n trình t¥n s¯ nhìn chÑng thñc, t¥n s¯ nhìn Dß änh chøp Nhu Vi cùng Nhân H§u Khä nh§n ðßþc.	1	106	12	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1052	1017	Tinh Mâu C¯	Phiªn Ð¬ Tinh Mâu Lai, Nh¤t C¯ Giäi tß½ng tß.	142	2	2160	Phiªn Ð¬ Tinh Mâu Lai, Nh¤t C¯ Giäi tß½ng tß.	2021Niên næ th¥n ðÕi tái Trung, thông qua vi­n trình t¥n s¯ nhìn chÑng thñc, t¥n s¯ nhìn Dß änh chøp Nhu Vi cùng Nhân H§u Khä nh§n ðßþc.	1	106	12	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1053	1018	Thiªu Lâm chân truy«n·La Hán	Nguy®n Ðµ Phàm Thª ºa, Thôi Phøc tà ma ÐÕo.	144	1	-1	Nguy®n Ðµ Phàm Thª ºa, Thôi Phøc tà ma ÐÕo.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1054	1018	Thiªu Lâm chân truy«n·kim cß½ng	Nguy®n Th×a Hoä TrÕch Kh±, T× Hµ m²i ngß¶i mµt vë.	144	1	-1	Nguy®n Th×a Hoä TrÕch Kh±, T× Hµ m²i ngß¶i mµt vë.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1055	1018	Minh Giáo chân truy«n·thiên la	Thiên la ChÑc Tñu Bãi, Nh¤t Ni®m Phúc Khôn Dß.	144	1	-1	Thiên la ChÑc Tñu Bãi, Nh¤t Ni®m Phúc Khôn Dß.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1056	1018	Minh Giáo chân truy«n·Huyªt L®	Tàn TÑc T¥n tuy®t cänh, Ph¥n Huyªt Løc c×u nhân.	144	1	-1	Tàn TÑc T¥n tuy®t cänh, Ph¥n Huyªt Løc c×u nhân.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1057	1018	Cái Bang chân truy«n·TØu Cu°ng	Huân Nhiên giß½ng m¡t nhìn, HÕo Ca Trào tà dß½ng.	144	1	-1	Huân Nhiên giß½ng m¡t nhìn, HÕo Ca Trào tà dß½ng.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1058	1018	Cái Bang chân truy«n·hành hi®p	M£c cho nghîa khí Mãn, hành hi®p Thª vô song.	144	1	-1	M£c cho nghîa khí Mãn, hành hi®p Thª vô song.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1059	1018	Võ Ðang chân truy«n·B¢ng Hß	Tung Vî thiên ð¸a KhÑ, Quª TrÕo bì bõm Vi­n.	144	1	-1	Tung Vî thiên ð¸a KhÑ, Quª TrÕo bì bõm Vi­n.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1060	1018	Võ Ðang chân truy«n·Trích Tinh	Thß Trích B¡c Th¥n Quang, Løc Y QuÏnh Bôi NhßÞng.	144	1	-1	Thß Trích B¡c Th¥n Quang, Løc Y QuÏnh Bôi NhßÞng.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1061	1018	Nga Mi chân truy«n·T¦m Phß½ng	Phong H°i Hinh Dû Nhi­m, Tuyên Ð¡c Mãn Ðình Phß½ng.	144	1	-1	Phong H°i Hinh Dû Nhi­m, Tuyên Ð¡c Mãn Ðình Phß½ng.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1062	1018	Nga Mi chân truy«n·thanh âm	Khinh ð« Xuyên S½ Hi¬u, Thanh Linh Hæu tin lành.	144	1	-1	Khinh ð« Xuyên S½ Hi¬u, Thanh Linh Hæu tin lành.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1063	1018	Tinh Túc chân truy«n·Hàn Minh	Hàn Ba Ðµ Thu Vû, Phi Tuyªt Nhi­u Thanh Minh.	144	1	-1	Hàn Ba Ðµ Thu Vû, Phi Tuyªt Nhi­u Thanh Minh.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1064	1018	Tinh Túc chân truy«n·CØu Ách	Chín ngày ÐoÕt Tinh Huy, Ách Häi Kh¯n phàm tr¥n.	144	1	-1	Chín ngày ÐoÕt Tinh Huy, Ách Häi Kh¯n phàm tr¥n.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1065	1018	Thiên Long chân truy«n·long uy	Thß½ng Long Uy Do TÕi, Duy Ngã Chân anh hùng.	144	1	-1	Thß½ng Long Uy Do TÕi, Duy Ngã Chân anh hùng.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1066	1018	Thiên Long chân truy«n·B° Thiên	B° Ð« Phi trong v¡t, thiên nhân Nh¤t Ni®m Gian.	144	1	-1	B° Ð« Phi trong v¡t, thiên nhân Nh¤t Ni®m Gian.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1067	1018	Thiên S½n chân truy«n·Sß½ng Ngßng	Thanh Huy Ngßng hàn lµ, Lãnh Sß½ng Ph¤t thân kiªm.	144	1	-1	Thanh Huy Ngßng hàn lµ, Lãnh Sß½ng Ph¤t thân kiªm.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1068	1018	Thiên S½n chân truy«n·Tuyªt †n	Hàn DÕ không th¤y Tuyªt, Ám †n núi r×ng Gian.	144	1	-1	Hàn DÕ không th¤y Tuyªt, Ám †n núi r×ng Gian.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1069	1018	Tiêu dao chân truy«n·D§t Tiên	Thu§n gió D§t tÑ häi, T¥m Tiên V¤n trß¶ng sinh.	144	1	-1	Thu§n gió D§t tÑ häi, T¥m Tiên V¤n trß¶ng sinh.	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1070	1018	Tiêu dao chân truy«n·Minh QuÖ	Thª Hæu thông minh Sî, quÖ th¥n V¸ Hæu H°?	144	1	-1	Thª Hæu thông minh Sî, quÖ th¥n V¸ Hæu H°?	Hoàn thành võ ðÕo dçn ðß¶ng nhi®m vø·Tß¶ng Tham võ ðÕo Ð¡c chân truy«n, tr· thành môn phái Chân Truy«n Ð® TØ H§u Khä nh§n ðßþc.	0	106	18	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	1
1071	1019	Thiên Long Næ Th¥n·Thü Hµ kÜ sî	Ngã Nguy®n vînh vi­n, Thü Hµ cüa ngß½i Mµng.	145	1	720	Ngã Nguy®n vînh vi­n, Thü Hµ cüa ngß½i Mµng.	Ðang tìm M¸ch cüa ngß½i Thiên Long ý trung nhân hoÕt ðµng Trung tham dñ Xã Qu¥n hoÕt ðµng, m¶i hai gã các\u0020hÕ t¯t Tiªn Qu¥n tång thêm Bát muµi có th¬ nh§n ðßþc(s¯ lßþng 5000Ph¥n).	1	106	16	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1072	1020	Thß NhßÞng rßþu lâu nåm·cùng thäo lu§n giang h°	T¯ bóng kiªm, Tñ ánh ðao, Thß Tß¾ng Ân Thù Nh¤t Mµng NhßÞng; Tß c¯ nhân, ºc Cñu Vãng, Huân Nhiên cùng thäo lu§n giang h° Trß¶ng.	146	1	-1	T¯ bóng kiªm, Tñ ánh ðao, Thß Tß¾ng Ân Thù Nh¤t Mµng NhßÞng; Tß c¯ nhân, ºc Cñu Vãng, Huân Nhiên cùng thäo lu§n giang h° Trß¶ng.	'Ngã TÕi Thiên Long lßu lÕc giang h°'chuy®n xßa thu th§p hoÕt ðµng nh§n ðßþc.	0	106	17	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1073	1021	Trúc Giän Khinh Thß½ng Hµi tri giao	Sß¾ng Tñ b¤t giác ánh m£t tr¶i D¸ch, Trúc Änh Ph¤t Huy«n Hoà Tuý Ca. Vi tham gia 2021Niên Tân Thiên Long Bát Bµ Carnival hoÕt ðµng Ðích hi®p sî Môn, ð£c bi®t chu¦n b¸ Ðích vînh cØu hi hæu danh hi®u.	147	1	-1	Sß¾ng Tñ b¤t giác ánh m£t tr¶i D¸ch, Trúc Änh Ph¤t Huy«n Hoà Tuý Ca. Vi tham gia 2021Niên Tân Thiên Long Bát Bµ Carnival hoÕt ðµng Ðích hi®p sî Môn, ð£c bi®t chu¦n b¸ Ðích vînh cØu hi hæu danh hi®u.	Thành công sØ døng Thiên Long Trß¶ng Châu C¦m HÕp Ho£c Thiên Long Thß½ng H°ng C¦m HÕp H§u nh§n ðßþc.	0	106	19	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1074	1022	„m lòng Ti¬u Ði«m Bính	Ng÷t là ngß½i, ¤m áp là ngß½i, Tài HÕ Xï Gian, Hñu Nh§p ðáy lòng.	148	1	-1	Ng÷t là ngß½i, ¤m áp là ngß½i, Tài HÕ Xï Gian, Hñu Nh§p ðáy lòng.	Tá Khai L­ TÕ ´n kim qua NoÕ NoÕ n½i nào T¥m hoÕt ðµng Ðích Ý Do chßa hªt L­ nh§n ðßþc.	0	106	21	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1075	1022	Tuy®t mÛ Ti¬u Ði«m Bính	Khiªp sþ! Ðây là cái gì tuy®t mÛ Ti¬u Ði«m Bính!	150	1	-1	Khiªp sþ! Ðây là cái gì tuy®t mÛ Ti¬u Ði«m Bính!	Tá Khai L­ TÕ ´n kim qua NoÕ NoÕ n½i nào T¥m hoÕt ðµng Ðích cäm th¤y mÛ mãn L­ nh§n ðßþc.	0	106	20	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1076	1023	M£c Phu MÕc Ð¸ch·H± Nhiªp	M£c Phu MÕc Ð¸ch, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	151	1	2160	M£c Phu MÕc Ð¸ch, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	Kiªm Hµi qu¥n hùng TrÕi Quý kªt thúc Th¶i, b¸ vây TrÕi Quý khiêu chiªn Bäng H± Nhiªp T± chiªn ðµi bài danh Ð® 1Danh Ðích chiªn ðµi thành viên, Khä nh§n ðßþc ThØ danh hi®u.	1	106	22	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1077	1023	Ðánh ðâu th¡ng ðó; Không gì cän n±i·H± Nhiªp	Ðánh ðâu th¡ng ðó; Không gì cän n±i, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	152	1	2160	Ðánh ðâu th¡ng ðó; Không gì cän n±i, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	Kiªm Hµi qu¥n hùng TrÕi Quý kªt thúc Th¶i, b¸ vây TrÕi Quý khiêu chiªn Bäng H± Nhiªp T± chiªn ðµi bài danh Ð® 2Danh Ðích chiªn ðµi thành viên, Khä nh§n ðßþc ThØ danh hi®u.	1	106	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1078	1023	Nhu® không th¬ ðÞ·H± Nhiªp	Nhu® không th¬ ðÞ, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	153	1	2160	Nhu® không th¬ ðÞ, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	Kiªm Hµi qu¥n hùng TrÕi Quý kªt thúc Th¶i, b¸ vây TrÕi Quý khiêu chiªn Bäng H± Nhiªp T± chiªn ðµi bài danh Ð® 3Danh Ðích chiªn ðµi thành viên, Khä nh§n ðßþc ThØ danh hi®u.	1	106	24	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1079	1023	Ðµc bµ thiên hÕ·long uy	Ðµc bµ thiên hÕ, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	154	1	2160	Ðµc bµ thiên hÕ, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	Kiªm Hµi qu¥n hùng TrÕi Quý kªt thúc Th¶i, b¸ vây TrÕi Quý khiêu chiªn Bäng long uy T± chiªn ðµi bài danh Ð® 1Danh Ðích chiªn ðµi thành viên, Khä nh§n ðßþc ThØ danh hi®u.	1	106	25	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1080	1023	Kiªm Ðãng CØu Châu·long uy	Kiªm Ðãng CØu Châu, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	155	1	2160	Kiªm Ðãng CØu Châu, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	Kiªm Hµi qu¥n hùng TrÕi Quý kªt thúc Th¶i, b¸ vây TrÕi Quý khiêu chiªn Bäng long uy T± chiªn ðµi bài danh Ð® 2Danh Ðích chiªn ðµi thành viên, Khä nh§n ðßþc ThØ danh hi®u.	1	106	26	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1081	1023	Kiªm rít Nh¤t Phß½ng·long uy	Kiªm rít Nh¤t Phß½ng, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	156	1	2160	Kiªm rít Nh¤t Phß½ng, s×ng sæng Vu Trß¶ng Lßu S½n ðïnh.	Kiªm Hµi qu¥n hùng TrÕi Quý kªt thúc Th¶i, b¸ vây TrÕi Quý khiêu chiªn Bäng long uy T± chiªn ðµi bài danh Ð® 3Danh Ðích chiªn ðµi thành viên, Khä nh§n ðßþc ThØ danh hi®u.	1	106	27	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
