INT	INT	INT	INT
1662	6	529	216
1663	6	530	216
1664	6	531	216
1665	6	532	216
1666	6	533	216
1667	6	534	216
1668	6	535	216
1669	6	536	216
1670	6	537	216
1671	6	538	216
1672	6	539	216
1673	6	540	217
1674	6	541	218
1675	6	542	219
1676	6	543	216
1677	6	544	216
1678	6	545	216
1679	6	546	216
1680	6	547	216
1681	6	548	216
1682	6	549	216
1683	6	550	216
1684	6	551	216
1685	6	552	216
1686	6	553	216
1687	6	554	216
1688	6	555	216
1689	6	556	216
1690	6	557	216
1691	6	558	216
1692	6	559	216
1693	6	560	216
1694	6	561	216
1695	6	562	216
1696	6	563	216
1697	6	564	216
1698	6	565	216
1699	6	566	216
1700	6	567	216
1701	6	568	216
1702	6	569	216
1703	6	570	216
1704	6	571	216
1705	6	572	216
1706	6	573	216
1707	6	574	216
1708	6	575	216
1709	6	576	216
1710	6	577	216
1711	6	578	216
1712	6	579	216
1713	6	580	216
1714	6	581	216
1715	6	582	216
1716	6	583	216
1717	6	584	216
1718	6	585	216
1719	6	586	216
1720	6	587	216
1721	6	588	216
1722	6	589	216
1723	6	590	216
1724	6	591	216
1725	6	592	216
1726	6	593	216
1727	6	594	216
1728	6	595	216
1729	6	596	216
1730	6	597	216
1731	6	598	216
1732	6	599	216
1733	6	600	216
1734	6	601	216
1735	6	602	216
1736	6	603	216
1737	6	604	216
1738	6	605	216
1739	6	606	216
1740	6	607	216
1741	6	608	216
1742	6	609	216
1743	6	610	216
1744	6	611	216
1745	6	612	216
1746	6	613	216
1747	6	614	216
1748	6	615	216
1749	6	616	216
1750	6	617	216
1751	7	0	220
1752	7	1	221
1753	7	2	221
1754	7	3	222
1755	7	4	222
1756	7	14	220
1757	7	15	223
1758	7	16	222
1759	7	23	224
1760	7	24	225
1761	7	25	226
1762	7	51	220
1763	7	52	10
1764	7	53	222
1765	7	99	227
1766	7	125	227
1767	7	126	227
1768	7	127	227
1769	7	128	227
1770	7	129	228
1771	7	130	228
1772	7	131	228
1773	7	132	228
1774	7	133	228
1775	7	134	228
1776	7	135	228
1777	7	136	228
1778	7	137	228
1779	7	138	228
1780	7	139	228
1781	7	140	228
1782	7	141	228
1783	7	142	228
1784	7	143	228
1785	7	144	228
1786	7	145	228
1787	7	146	228
1788	7	147	228
1789	7	148	228
1790	7	149	228
1791	7	150	228
1792	7	151	228
1793	7	152	228
1794	7	153	228
1795	7	154	228
1796	7	155	228
1797	7	156	228
1798	7	157	228
1799	7	158	228
1800	7	159	228
1801	7	160	228
1802	7	161	228
1803	7	162	228
1804	7	163	228
1805	7	164	228
1806	7	165	228
1807	7	166	228
1808	7	167	228
1809	7	168	228
1810	7	169	228
1811	7	170	228
1812	7	171	228
1813	7	172	228
1814	7	173	228
1815	7	174	228
1816	7	175	228
1817	7	176	228
1818	7	177	228
1819	7	178	228
1820	7	179	228
1821	7	180	228
1822	7	181	228
1823	7	182	228
1824	7	183	228
1825	7	184	228
1826	7	185	228
1827	7	186	228
1828	7	187	228
1829	7	188	228
1830	7	189	228
1831	7	190	228
1832	7	191	228
1833	7	192	228
1834	7	193	228
1835	7	194	228
1836	7	195	228
1837	7	196	228
1838	7	197	228
1839	7	198	228
1840	7	199	228
1841	7	200	228
1842	7	201	228
1843	7	202	228
1844	7	203	228
1845	7	204	228
1846	7	205	228
1847	7	206	228
1848	7	450	228
1849	7	451	228
1850	7	452	228
1851	7	453	228
1852	7	454	228
1853	7	455	228
1854	7	456	228
1855	7	457	228
1856	7	458	228
1857	7	459	228
1858	7	460	228
1859	7	461	228
1860	7	462	228
1861	7	463	228
1862	7	464	228
1863	7	465	228
1864	7	466	228
1865	7	467	228
1866	7	468	228
1867	7	469	228
1868	7	470	228
1869	7	471	228
1870	7	472	228
1871	7	473	228
1872	7	474	228
1873	7	475	228
1874	7	476	228
1875	7	477	228
1876	7	478	228
1877	7	479	228
1878	7	480	228
1879	7	481	228
1880	7	482	228
1881	7	483	228
1882	7	484	228
1883	7	485	228
1884	7	486	228
1885	7	487	228
1886	7	488	228
1887	7	489	228
1888	7	490	228
1889	7	491	228
1890	7	492	228
1891	7	493	228
1892	7	494	228
1893	7	495	228
1894	7	496	228
1895	7	497	228
1896	7	498	228
1897	7	499	228
1898	7	500	228
1899	7	501	228
1900	7	502	228
1901	7	503	228
1902	7	504	228
1903	7	505	228
1904	7	506	228
1905	7	507	228
1906	7	508	228
1907	7	509	228
1908	7	510	228
1909	7	511	228
1910	7	512	228
1911	7	513	228
1912	7	514	228
1913	7	515	228
1914	7	516	228
1915	7	517	228
1916	7	518	228
1917	7	519	228
1918	7	520	228
1919	7	521	228
1920	7	522	228
1921	7	523	228
1922	7	524	228
1923	7	525	228
1924	7	526	228
1925	7	527	228
1926	7	528	228
1927	7	529	228
1928	7	530	228
1929	7	531	228
1930	7	532	228
1931	7	533	228
1932	7	534	228
1933	7	535	228
1934	7	536	228
1935	7	537	228
1936	7	538	228
1937	7	539	228
1938	7	540	229
1939	7	541	230
1940	7	542	231
1941	7	543	232
1942	7	544	228
1943	7	545	228
1944	7	546	228
1945	7	547	228
1946	7	548	228
1947	7	549	228
1948	7	550	228
1949	7	551	228
1950	7	552	228
1951	7	553	228
1952	7	554	228
1953	7	555	228
1954	7	556	228
1955	7	557	228
1956	7	558	228
1957	7	559	228
1958	7	560	228
1959	7	561	228
1960	7	562	228
1961	7	563	228
1962	7	564	228
1963	7	565	228
1964	7	566	228
1965	7	567	228
1966	7	568	228
1967	7	569	228
1968	7	570	228
1969	7	571	228
1970	7	572	228
1971	7	573	228
1972	7	574	228
1973	7	575	228
1974	7	576	228
1975	7	577	228
1976	7	578	228
1977	7	579	228
1978	7	580	228
1979	7	581	228
1980	7	582	228
1981	7	583	228
1982	7	584	228
1983	7	585	228
1984	7	586	228
1985	7	587	228
1986	7	588	228
1987	7	589	228
1988	7	590	228
1989	7	591	228
1990	7	592	228
1991	7	593	228
1992	7	594	228
1993	7	595	228
1994	7	596	228
1995	7	597	228
1996	7	598	228
1997	7	599	228
1998	7	600	228
1999	7	601	228
2000	7	602	228
2001	7	603	228
2002	7	604	228
2003	7	605	228
2004	7	606	228
2005	7	607	228
2006	7	608	228
2007	7	609	228
2008	7	610	228
2009	7	611	228
2010	7	612	228
2011	7	613	228
2012	7	614	228
2013	7	615	228
2014	7	616	228
2015	7	617	228
2016	8	0	4
2017	8	1	233
2018	8	2	4
2019	8	3	6
2020	8	4	6
2021	8	14	4
2022	8	15	6
2023	8	16	6
2024	8	23	214
2025	8	24	215
2026	8	25	149
2027	8	51	4
2028	8	52	10
2029	8	53	6
2030	8	99	6
2031	8	125	6
2032	8	126	6
2033	8	127	6
2034	8	128	6
2035	8	129	234
2036	8	130	234
2037	8	131	234
2038	8	132	234
2039	8	133	234
2040	8	134	234
2041	8	135	234
2042	8	136	234
2043	8	137	234
2044	8	138	234
2045	8	139	234
2046	8	140	234
2047	8	141	234
2048	8	142	234
2049	8	143	234
2050	8	144	234
2051	8	145	234
2052	8	146	234
2053	8	147	234
2054	8	148	234
2055	8	149	234
2056	8	150	234
2057	8	151	234
2058	8	152	234
2059	8	153	234
2060	8	154	234
2061	8	155	234
2062	8	156	234
2063	8	157	234
2064	8	158	234
2065	8	159	234
2066	8	160	234
2067	8	161	234
2068	8	162	234
2069	8	163	234
2070	8	164	234
2071	8	165	234
2072	8	166	234
2073	8	167	234
2074	8	168	234
2075	8	169	234
2076	8	170	234
2077	8	171	234
2078	8	172	234
2079	8	173	234
2080	8	174	234
2081	8	175	234
2082	8	176	234
2083	8	177	234
2084	8	178	234
2085	8	179	234
2086	8	180	234
2087	8	181	234
2088	8	182	234
2089	8	183	234
2090	8	184	234
2091	8	185	234
2092	8	186	234
2093	8	187	234
2094	8	188	234
2095	8	189	234
2096	8	190	234
2097	8	191	234
2098	8	192	234
2099	8	193	234
2100	8	194	234
2101	8	195	234
2102	8	196	234
2103	8	197	234
2104	8	198	234
2105	8	199	234
2106	8	200	234
2107	8	201	234
2108	8	202	234
2109	8	203	234
2110	8	204	234
2111	8	205	234
2112	8	206	234
2113	8	450	234
2114	8	451	234
2115	8	452	234
2116	8	453	234
2117	8	454	234
2118	8	455	234
2119	8	456	234
2120	8	457	234
2121	8	458	234
2122	8	459	234
2123	8	460	234
2124	8	461	234
2125	8	462	234
2126	8	463	234
2127	8	464	234
2128	8	465	234
2129	8	466	234
2130	8	467	234
2131	8	468	234
2132	8	469	234
2133	8	470	234
2134	8	471	234
2135	8	472	234
2136	8	473	234
2137	8	474	234
2138	8	475	234
2139	8	476	234
2140	8	477	234
2141	8	478	234
2142	8	479	234
2143	8	480	234
2144	8	481	234
2145	8	482	234
2146	8	483	234
2147	8	484	234
2148	8	485	234
2149	8	486	234
2150	8	487	234
2151	8	488	234
2152	8	489	234
2153	8	490	234
2154	8	491	234
2155	8	492	234
2156	8	493	234
2157	8	494	234
2158	8	495	234
2159	8	496	234
2160	8	497	234
2161	8	498	234
2162	8	499	234
2163	8	500	234
2164	8	501	234
2165	8	502	234
2166	8	503	234
2167	8	504	234
2168	8	505	234
2169	8	506	234
2170	8	507	234
2171	8	508	234
2172	8	509	234
2173	8	510	234
2174	8	511	234
2175	8	512	234
2176	8	513	234
2177	8	514	234
2178	8	515	234
2179	8	516	234
2180	8	517	234
2181	8	518	234
2182	8	519	234
2183	8	520	234
2184	8	521	234
2185	8	522	234
2186	8	523	234
2187	8	524	234
2188	8	525	234
2189	8	526	234
2190	8	527	234
2191	8	528	234
2192	8	529	234
2193	8	530	234
2194	8	531	234
2195	8	532	234
2196	8	533	234
2197	8	534	234
2198	8	535	234
2199	8	536	234
2200	8	537	234
2201	8	538	234
2202	8	539	234
2203	8	540	235
2204	8	541	236
2205	8	542	234
2206	8	543	234
2207	8	544	234
2208	8	545	234
2209	8	546	234
2210	8	547	234
2211	8	548	234
2212	8	549	234
2213	8	550	234
2214	8	551	234
2215	8	552	234
2216	8	553	234
2217	8	554	234
2218	8	555	234
2219	8	556	234
2220	8	557	234
2221	8	558	234
2222	8	559	234
2223	8	560	234
2224	8	561	234
2225	8	562	234
2226	8	563	234
2227	8	564	234
2228	8	565	234
2229	8	566	234
2230	8	567	234
2231	8	568	234
2232	8	569	234
2233	8	570	234
2234	8	571	234
2235	8	572	234
2236	8	573	234
2237	8	574	234
2238	8	575	234
2239	8	576	234
2240	8	577	234
2241	8	578	234
2242	8	579	234
2243	8	580	234
2244	8	581	234
2245	8	582	234
2246	8	583	234
2247	8	584	234
2248	8	585	234
2249	8	586	234
2250	8	587	234
2251	8	588	234
2252	8	589	234
2253	8	590	234
2254	8	591	234
2255	8	592	234
2256	8	593	234
2257	8	594	234
2258	8	595	234
2259	8	596	234
2260	8	597	234
2261	8	598	234
2262	8	599	234
2263	8	600	234
2264	8	601	234
2265	8	602	234
2266	8	603	234
2267	8	604	234
2268	8	605	234
2269	8	606	234
2270	8	607	234
2271	8	608	234
2272	8	609	234
2273	8	610	234
2274	8	611	234
2275	8	612	234
2276	8	613	234
2277	8	614	234
2278	8	615	234
2279	8	616	234
2280	8	617	234
2281	9	0	4
2282	9	1	4
2283	9	2	4
2284	9	3	6
2285	9	4	6
2286	9	14	4
2287	9	15	6
2288	9	16	6
2289	9	23	214
2290	9	24	215
2291	9	25	149
2292	9	51	4
2293	9	52	10
2294	9	53	6
2295	9	99	6
2296	9	125	6
2297	9	126	6
2298	9	127	6
2299	9	128	6
2300	9	129	237
2301	9	130	237
2302	9	131	237
2303	9	132	237
2304	9	133	237
2305	9	134	237
2306	9	135	237
2307	9	136	237
2308	9	137	237
2309	9	138	237
2310	9	139	237
2311	9	140	237
2312	9	141	237
2313	9	142	237
2314	9	143	237
2315	9	144	237
2316	9	145	237
2317	9	146	237
2318	9	147	237
2319	9	148	237
2320	9	149	237
2321	9	150	237
2322	9	151	237
2323	9	152	237
2324	9	153	237
2325	9	154	237
2326	9	155	237
2327	9	156	237
2328	9	157	237
2329	9	158	237
2330	9	159	237
2331	9	160	237
2332	9	161	237
2333	9	162	237
2334	9	163	237
2335	9	164	237
2336	9	165	237
2337	9	166	237
2338	9	167	237
2339	9	168	237
2340	9	169	237
2341	9	170	237
2342	9	171	237
2343	9	172	237
2344	9	173	237
2345	9	174	237
2346	9	175	237
2347	9	176	237
2348	9	177	237
2349	9	178	237
2350	9	179	237
2351	9	180	237
2352	9	181	237
2353	9	182	237
2354	9	183	237
2355	9	184	237
2356	9	185	237
2357	9	186	237
2358	9	187	237
2359	9	188	237
2360	9	189	237
2361	9	190	237
2362	9	191	237
2363	9	192	237
2364	9	193	237
2365	9	194	237
2366	9	195	237
2367	9	196	237
2368	9	197	237
2369	9	198	237
2370	9	199	237
2371	9	200	237
2372	9	201	237
2373	9	202	237
2374	9	203	237
2375	9	204	237
2376	9	205	237
2377	9	206	237
2378	9	450	237
2379	9	451	237
2380	9	452	237
2381	9	453	237
2382	9	454	237
2383	9	455	237
2384	9	456	237
2385	9	457	237
2386	9	458	237
2387	9	459	237
2388	9	460	237
2389	9	461	237
2390	9	462	237
2391	9	463	237
2392	9	464	237
2393	9	465	237
2394	9	466	237
2395	9	467	237
2396	9	468	237
2397	9	469	237
2398	9	470	237
2399	9	471	237
2400	9	472	237
2401	9	473	237
2402	9	474	237
2403	9	475	237
2404	9	476	237
2405	9	477	237
2406	9	478	237
2407	9	479	237
2408	9	480	237
2409	9	481	237
2410	9	482	237
2411	9	483	237
2412	9	484	237
2413	9	485	237
2414	9	486	237
2415	9	487	237
2416	9	488	237
2417	9	489	237
2418	9	490	237
2419	9	491	237
2420	9	492	237
2421	9	493	237
2422	9	494	237
2423	9	495	237
2424	9	496	237
2425	9	497	237
2426	9	498	237
2427	9	499	237
2428	9	500	237
2429	9	501	237
2430	9	502	237
2431	9	503	237
2432	9	504	237
2433	9	505	237
2434	9	506	237
2435	9	507	237
2436	9	508	237
2437	9	509	237
2438	9	510	237
2439	9	511	237
2440	9	512	237
2441	9	513	237
2442	9	514	237
2443	9	515	237
2444	9	516	237
2445	9	517	237
2446	9	518	237
2447	9	519	237
2448	9	520	237
2449	9	521	237
2450	9	522	237
2451	9	523	237
2452	9	524	237
2453	9	525	237
2454	9	526	237
2455	9	527	237
2456	9	528	237
2457	9	529	237
2458	9	530	237
2459	9	531	237
2460	9	532	237
2461	9	533	237
2462	9	534	237
2463	9	535	237
2464	9	536	237
2465	9	537	237
2466	9	538	237
2467	9	539	237
2468	9	540	238
2469	9	541	239
2470	9	542	237
2471	9	543	237
2472	9	544	237
2473	9	545	237
2474	9	546	237
2475	9	547	237
2476	9	548	237
2477	9	549	237
2478	9	550	237
2479	9	551	237
2480	9	552	237
2481	9	553	237
2482	9	554	237
2483	9	555	237
2484	9	556	237
2485	9	557	237
2486	9	558	237
2487	9	559	237
2488	9	560	237
2489	9	561	237
2490	9	562	237
2491	9	563	237
2492	9	564	237
2493	9	565	237
2494	9	566	237
2495	9	567	237
2496	9	568	237
2497	9	569	237
2498	9	570	237
2499	9	571	237
2500	9	572	237
2501	9	573	237
2502	9	574	237
2503	9	575	237
2504	9	576	237
2505	9	577	237
2506	9	578	237
2507	9	579	237
2508	9	580	237
2509	9	581	237
2510	9	582	237
2511	9	583	237
2512	9	584	237
2513	9	585	237
2514	9	586	237
2515	9	587	237
2516	9	588	237
2517	9	589	237
2518	9	590	237
2519	9	591	237
2520	9	592	237
2521	9	593	237
2522	9	594	237
2523	9	595	237
2524	9	596	237
2525	9	597	237
2526	9	598	237
2527	9	599	237
2528	9	600	237
2529	9	601	237
2530	9	602	237
2531	9	603	237
2532	9	604	237
2533	9	605	237
2534	9	606	237
2535	9	607	237
2536	9	608	237
2537	9	609	237
2538	9	610	237
2539	9	611	237
2540	9	612	237
2541	9	613	237
2542	9	614	237
2543	9	615	237
2544	9	616	237
2545	9	617	237
2546	10	0	4
2547	10	1	4
2548	10	2	4
2549	10	3	6
2550	10	4	6
2551	10	14	4
2552	10	15	213
2553	10	16	6
2554	10	23	214
2555	10	24	215
2556	10	25	149
2557	10	51	4
2558	10	52	10
2559	10	53	6
2560	10	99	6
2561	10	125	6
2562	10	126	6
2563	10	127	6
2564	10	128	6
2565	10	129	240
2566	10	130	240
2567	10	131	240
2568	10	132	240
2569	10	133	240
2570	10	134	240
2571	10	135	240
2572	10	136	240
2573	10	137	240
2574	10	138	240
2575	10	139	240
2576	10	140	240
2577	10	141	240
2578	10	142	240
2579	10	143	240
2580	10	144	240
2581	10	145	240
2582	10	146	240
2583	10	147	240
2584	10	148	240
2585	10	149	240
2586	10	150	240
2587	10	151	240
2588	10	152	240
2589	10	153	240
2590	10	154	240
2591	10	155	240
2592	10	156	240
2593	10	157	240
2594	10	158	240
2595	10	159	240
2596	10	160	240
2597	10	161	240
2598	10	162	240
2599	10	163	240
2600	10	164	240
2601	10	165	240
2602	10	166	240
2603	10	167	240
2604	10	168	240
2605	10	169	240
2606	10	170	240
2607	10	171	240
2608	10	172	240
2609	10	173	240
2610	10	174	240
2611	10	175	240
2612	10	176	240
2613	10	177	240
2614	10	178	240
2615	10	179	240
2616	10	180	240
2617	10	181	240
2618	10	182	240
2619	10	183	240
2620	10	184	240
2621	10	185	240
2622	10	186	240
2623	10	187	240
2624	10	188	240
2625	10	189	240
2626	10	190	240
2627	10	191	240
2628	10	192	240
2629	10	193	240
2630	10	194	240
2631	10	195	240
2632	10	196	240
2633	10	197	240
2634	10	198	240
2635	10	199	240
2636	10	200	240
2637	10	201	240
2638	10	202	240
2639	10	203	240
2640	10	204	240
2641	10	205	240
2642	10	206	240
2643	10	450	240
2644	10	451	240
2645	10	452	240
2646	10	453	240
2647	10	454	240
2648	10	455	240
2649	10	456	240
2650	10	457	240
2651	10	458	240
2652	10	459	240
2653	10	460	240
2654	10	461	240
2655	10	462	240
2656	10	463	240
2657	10	464	240
2658	10	465	240
2659	10	466	240
2660	10	467	240
2661	10	468	240
2662	10	469	240
2663	10	470	240
2664	10	471	240
2665	10	472	240
2666	10	473	240
2667	10	474	240
2668	10	475	240
2669	10	476	240
2670	10	477	240
2671	10	478	240
2672	10	479	240
2673	10	480	240
2674	10	481	240
2675	10	482	240
2676	10	483	240
2677	10	484	240
2678	10	485	240
2679	10	486	240
2680	10	487	240
2681	10	488	240
2682	10	489	240
2683	10	490	240
2684	10	491	240
2685	10	492	240
2686	10	493	240
2687	10	494	240
2688	10	495	240
2689	10	496	240
2690	10	497	240
2691	10	498	240
2692	10	499	240
2693	10	500	240
2694	10	501	240
2695	10	502	240
2696	10	503	240
2697	10	504	240
2698	10	505	240
2699	10	506	240
2700	10	507	240
2701	10	508	240
2702	10	509	240
2703	10	510	240
2704	10	511	240
2705	10	512	240
2706	10	513	240
2707	10	514	240
2708	10	515	240
2709	10	516	240
2710	10	517	240
2711	10	518	240
2712	10	519	240
2713	10	520	240
2714	10	521	240
2715	10	522	240
2716	10	523	240
2717	10	524	240
2718	10	525	240
2719	10	526	240
2720	10	527	240
2721	10	528	240
2722	10	529	240
2723	10	530	240
2724	10	531	240
2725	10	532	240
2726	10	533	240
2727	10	534	240
2728	10	535	240
2729	10	536	240
2730	10	537	240
2731	10	538	240
2732	10	539	240
2733	10	540	241
2734	10	541	242
2735	10	542	240
2736	10	543	240
2737	10	544	240
2738	10	545	240
2739	10	546	240
2740	10	547	240
2741	10	548	240
2742	10	549	240
2743	10	550	240
2744	10	551	240
2745	10	552	240
2746	10	553	240
2747	10	554	240
2748	10	555	240
2749	10	556	240
2750	10	557	240
2751	10	558	240
2752	10	559	240
2753	10	560	240
2754	10	561	240
2755	10	562	240
2756	10	563	240
2757	10	564	240
2758	10	565	240
2759	10	566	240
2760	10	567	240
2761	10	568	240
2762	10	569	240
2763	10	570	240
2764	10	571	240
2765	10	572	240
2766	10	573	240
2767	10	574	240
2768	10	575	240
2769	10	576	240
2770	10	577	240
2771	10	578	240
2772	10	579	240
2773	10	580	240
2774	10	581	240
2775	10	582	240
2776	10	583	240
2777	10	584	240
2778	10	585	240
2779	10	586	240
2780	10	587	240
2781	10	588	240
2782	10	589	240
2783	10	590	240
2784	10	591	240
2785	10	592	240
2786	10	593	240
2787	10	594	240
2788	10	595	240
2789	10	596	240
2790	10	597	240
2791	10	598	240
2792	10	599	240
2793	10	600	240
2794	10	601	240
2795	10	602	240
2796	10	603	240
2797	10	604	240
2798	10	605	240
2799	10	606	240
2800	10	607	240
2801	10	608	240
2802	10	609	240
2803	10	610	240
2804	10	611	240
2805	10	612	240
2806	10	613	240
2807	10	614	240
2808	10	615	240
2809	10	616	240
2810	10	617	240
2811	11	0	4
2812	11	1	233
2813	11	2	4
2814	11	3	6
2815	11	4	6
2816	11	14	233
2817	11	15	213
2818	11	16	6
2819	11	23	214
2820	11	24	215
2821	11	25	149
2822	11	51	4
2823	11	52	10
2824	11	53	6
2825	11	99	6
2826	11	125	6
2827	11	126	6
2828	11	127	6
2829	11	128	6
2830	11	129	243
2831	11	130	243
2832	11	131	243
2833	11	132	243
2834	11	133	243
2835	11	134	243
2836	11	135	243
2837	11	136	243
2838	11	137	243
2839	11	138	243
2840	11	139	243
2841	11	140	243
2842	11	141	243
2843	11	142	243
2844	11	143	243
2845	11	144	243
2846	11	145	243
2847	11	146	243
2848	11	147	243
2849	11	148	243
2850	11	149	243
2851	11	150	243
2852	11	151	243
2853	11	152	243
2854	11	153	243
2855	11	154	243
2856	11	155	243
2857	11	156	243
2858	11	157	243
2859	11	158	243
2860	11	159	243
2861	11	160	243
2862	11	161	243
2863	11	162	243
2864	11	163	243
2865	11	164	243
2866	11	165	243
2867	11	166	243
2868	11	167	243
2869	11	168	243
2870	11	169	243
2871	11	170	243
2872	11	171	243
2873	11	172	243
2874	11	173	243
2875	11	174	243
2876	11	175	243
2877	11	176	243
2878	11	177	243
2879	11	178	243
2880	11	179	243
2881	11	180	243
2882	11	181	243
2883	11	182	243
2884	11	183	243
2885	11	184	243
2886	11	185	243
2887	11	186	243
2888	11	187	243
2889	11	188	243
2890	11	189	243
2891	11	190	243
2892	11	191	243
2893	11	192	243
2894	11	193	243
2895	11	194	243
2896	11	195	243
2897	11	196	243
2898	11	197	243
2899	11	198	243
2900	11	199	243
2901	11	200	243
2902	11	201	243
2903	11	202	243
2904	11	203	243
2905	11	204	243
2906	11	205	243
2907	11	206	243
2908	11	450	243
2909	11	451	243
2910	11	452	243
2911	11	453	243
2912	11	454	243
2913	11	455	243
2914	11	456	243
2915	11	457	243
2916	11	458	243
2917	11	459	243
2918	11	460	243
2919	11	461	243
2920	11	462	243
2921	11	463	243
2922	11	464	243
2923	11	465	243
2924	11	466	243
2925	11	467	243
2926	11	468	243
2927	11	469	243
2928	11	470	243
2929	11	471	243
2930	11	472	243
2931	11	473	243
2932	11	474	243
2933	11	475	243
2934	11	476	243
2935	11	477	243
2936	11	478	243
2937	11	479	243
2938	11	480	243
2939	11	481	243
2940	11	482	243
2941	11	483	243
2942	11	484	243
2943	11	485	243
2944	11	486	243
2945	11	487	243
2946	11	488	243
2947	11	489	243
2948	11	490	243
2949	11	491	243
2950	11	492	243
2951	11	493	243
2952	11	494	243
2953	11	495	243
2954	11	496	243
2955	11	497	243
2956	11	498	243
2957	11	499	243
2958	11	500	243
2959	11	501	243
2960	11	502	243
2961	11	503	243
2962	11	504	243
2963	11	505	243
2964	11	506	243
2965	11	507	243
2966	11	508	243
2967	11	509	243
2968	11	510	243
2969	11	511	243
2970	11	512	243
2971	11	513	243
2972	11	514	243
2973	11	515	243
2974	11	516	243
2975	11	517	243
2976	11	518	243
2977	11	519	243
2978	11	520	243
2979	11	521	243
2980	11	522	243
2981	11	523	243
2982	11	524	243
2983	11	525	243
2984	11	526	243
2985	11	527	243
2986	11	528	243
2987	11	529	243
2988	11	530	243
2989	11	531	243
2990	11	532	243
2991	11	533	243
2992	11	534	243
2993	11	535	243
2994	11	536	243
2995	11	537	243
2996	11	538	243
2997	11	539	243
2998	11	540	244
2999	11	541	245
3000	11	542	243
3001	11	543	243
3002	11	544	243
3003	11	545	243
3004	11	546	243
3005	11	547	243
3006	11	548	243
3007	11	549	243
3008	11	550	243
3009	11	551	243
3010	11	552	243
3011	11	553	243
3012	11	554	243
3013	11	555	243
3014	11	556	243
3015	11	557	243
3016	11	558	243
3017	11	559	243
3018	11	560	243
3019	11	561	243
3020	11	562	243
3021	11	563	243
3022	11	564	243
3023	11	565	243
3024	11	566	243
3025	11	567	243
3026	11	568	243
3027	11	569	243
3028	11	570	243
3029	11	571	243
3030	11	572	243
3031	11	573	243
3032	11	574	243
3033	11	575	243
3034	11	576	243
3035	11	577	243
3036	11	578	243
3037	11	579	243
3038	11	580	243
3039	11	581	243
3040	11	582	243
3041	11	583	243
3042	11	584	243
3043	11	585	243
3044	11	586	243
3045	11	587	243
3046	11	588	243
3047	11	589	243
3048	11	590	243
3049	11	591	243
3050	11	592	243
3051	11	593	243
3052	11	594	243
3053	11	595	243
3054	11	596	243
3055	11	597	243
3056	11	598	243
3057	11	599	243
3058	11	600	243
3059	11	601	243
3060	11	602	243
3061	11	603	243
3062	11	604	243
3063	11	605	243
3064	11	606	243
3065	11	607	243
3066	11	608	243
3067	11	609	243
3068	11	610	243
3069	11	611	243
3070	11	612	243
3071	11	613	243
3072	11	614	243
3073	11	615	243
3074	11	616	243
3075	11	617	243
3076	12	0	4
3077	12	1	4
3078	12	2	4
3079	12	3	6
3080	12	4	6
3081	12	14	4
3082	12	15	213
3083	12	16	6
3084	12	23	214
3085	12	24	215
3086	12	25	149
3087	12	51	4
3088	12	52	10
3089	12	53	6
3090	12	99	6
3091	12	125	6
3092	12	126	6
3093	12	127	6
3094	12	128	6
3095	12	129	246
3096	12	130	246
3097	12	131	246
3098	12	132	246
3099	12	133	246
3100	12	134	246
3101	12	135	246
3102	12	136	246
3103	12	137	246
3104	12	138	246
3105	12	139	246
3106	12	140	246
3107	12	141	246
3108	12	142	246
3109	12	143	246
3110	12	144	246
